it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,16.5,0,-13.125,-29.625,-0.75,-1.692857143,-16.5,-0.9428571429,16.5,16.5,1,1023,0,0,29.625,0,1,0,0,0.0002915859222
1,0,16.5,18,-13.125,-11.625,-0.75,-0.6642857143,1.5,0.08571428571,16.5,32.7,1,160,0,0,29.625,29.625,0,0,1,0.006407022476
2,0,29.14636603,41,-0.4786339724,11.375,-0.02735051271,0.65,11.85363397,0.6773505127,11.14636603,21.50028071,0,0,1,1,29.625,29.625,0,41,0,0.4244277477
3,0,29.625,29,0,-0.625,0,-0.03571428571,-0.625,-0.03571428571,8.225,8.225,1,8,0,0,29.625,29.625,0,41,1,0.480009079
4,0,29.625,30,-3.552713679e-15,0.375,-2.030122102e-16,0.02142857143,0.375,0.02142857143,5.670576408,5.670576408,1,6,0,0,29.625,29.625,0,41,2,0.5297658443
5,0,29.625,31,7.105427358e-15,1.375,4.060244204e-16,0.07857142857,1.375,0.07857142857,3.380832238,3.380832238,0,0,1,1,29.625,29.625,0,31,0,0.5699279308
6,0,29.625,8,7.105427358e-15,-21.625,4.060244204e-16,-1.235714286,-21.625,-1.235714286,3.233824744,22.28036281,1,397,0,0,29.625,29.625,0,31,1,0.6080853939
7,0,22.09170073,24,-7.533299268,-5.625,-0.4304742439,-0.3214285714,1.908299268,0.1090456724,14.09170073,22.55753047,1,57,0,0,29.625,29.625,0,31,2,0.759002924
8,0,29.625,26,3.552713679e-15,-3.625,2.030122102e-16,-0.2071428571,-3.625,-0.2071428571,5.465909091,5.465909091,1,37,0,0,29.625,29.625,0,31,3,0.8693468571
9,0,29.625,28,0,-1.625,0,-0.09285714286,-1.625,-0.09285714286,3.708333333,3.708333333,1,11,0,0,29.625,29.625,0,31,4,0.8905451298
10,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,1,29.625,29.625,0,30,0,0.9127104282
11,0,29.625,42,0,12.375,0,0.7071428571,12.375,0.7071428571,0.375,17.625,1,8,0,0,29.625,29.625,0,30,1,0.9286863804
12,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,2,0.9764242172
13,0,29.625,45,0,15.375,0,0.8785714286,15.375,0.8785714286,0.375,20.625,0,0,1,0,29.625,29.625,0,30,3,0.998333931
14,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,4,1.045286417
15,0,29.625,34,0,4.375,0,0.25,4.375,0.25,0.375,9.625,1,3,0,0,29.625,29.625,0,30,5,1.070863247
16,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,6,1.108545065
17,0,29.625,37,0,7.375,0,0.4214285714,7.375,0.4214285714,0.375,10.625,0,0,1,0,29.625,29.625,0,30,7,1.126189709
18,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,1.125,1.125,0,0,1,0,29.625,29.625,0,30,8,1.159468412
19,0,29.625,43,0,13.375,0,0.7642857143,13.375,0.7642857143,0.375,22.625,1,4,0,0,29.625,29.625,0,30,9,1.172343731
20,0,29.625,29,0,-0.625,0,-0.03571428571,-0.625,-0.03571428571,2.875,2.875,1,1,0,0,29.625,29.625,0,30,10,1.198189974
21,0,29.625,47,0,17.375,0,0.9928571429,17.375,0.9928571429,1.375,22.625,0,0,1,0,29.625,29.625,0,30,11,1.218319416
22,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,1.170270657,1.170270657,0,0,1,0,29.625,29.625,0,30,12,1.267990828
23,0,29.625,17,-7.105427358e-15,-12.625,-4.060244204e-16,-0.7214285714,-12.625,-0.7214285714,0.8666454416,24.52991805,1,153,0,0,29.625,29.625,0,30,13,1.320482731
24,0,26.83767015,21,-2.787329845,-8.625,-0.1592759912,-0.4928571429,-5.837670155,-0.3335811517,9.217901433,9.217901433,1,71,0,0,29.625,29.625,0,30,14,1.41163969
25,0,27.5,41,-2.125,11.375,-0.1214285714,0.65,13.5,0.7714285714,6.5,14.16666667,0,0,1,0,29.625,29.625,0,30,15,1.445712805
26,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,1.875,1.875,0,0,1,0,29.625,29.625,0,30,16,1.475277424
27,0,29.625,47,0,17.375,0,0.9928571429,17.375,0.9928571429,0.375,24.625,1,1,0,0,29.625,29.625,0,30,17,1.496698856
28,0,29.625,27,0,-2.625,0,-0.15,-2.625,-0.15,2.625,2.625,1,20,0,0,29.625,29.625,0,30,18,1.538529634
29,0,29.5,41,-0.125,11.375,-0.007142857143,0.65,11.5,0.6571428571,2.5,13.5,0,0,1,0,29.625,29.625,0,30,19,1.569622278
30,0,29.625,27,0,-2.625,0,-0.15,-2.625,-0.15,2.625,2.625,1,17,0,0,29.625,29.625,0,30,20,1.610584736
31,0,29.5,51,-0.125,21.375,-0.007142857143,1.221428571,21.5,1.228571429,2.5,25.5,0,0,1,0,29.625,29.625,0,30,21,1.658584833
32,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,22,1.703241348
33,0,29.625,40,0,10.375,0,0.5928571429,10.375,0.5928571429,0.375,15.625,1,2,0,0,29.625,29.625,0,30,23,1.728406429
34,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,1.125,1.125,0,0,1,0,29.625,29.625,0,30,24,1.770484447
35,0,29.625,39,0,9.375,0,0.5357142857,9.375,0.5357142857,0.375,14.625,0,0,1,0,29.625,29.625,0,30,25,1.793914318
36,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,26,1.831921816
37,0,29.625,46,0,16.375,0,0.9357142857,16.375,0.9357142857,0.375,27.625,1,6,0,0,29.625,29.625,0,30,27,1.843070745
38,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.75,0.75,0,0,1,0,29.625,29.625,0,30,28,1.875294685
39,0,29.625,49,0,19.375,0,1.107142857,19.375,1.107142857,0.625,28.375,0,0,1,0,29.625,29.625,0,30,29,1.896826982
40,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,30,1.942103148
41,0,29.625,38,0,8.375,0,0.4785714286,8.375,0.4785714286,0.375,13.625,1,2,0,0,29.625,29.625,0,30,31,1.970468521
42,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,32,2.012825966
43,0,29.625,42,0,12.375,0,0.7071428571,12.375,0.7071428571,0.375,23.625,1,9,0,0,29.625,29.625,0,30,33,2.030608654
44,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,34,2.075554371
45,0,29.625,41,0,11.375,0,0.65,11.375,0.65,0.375,14.625,0,0,1,0,29.625,29.625,0,30,35,2.100773096
46,0,29.625,28,0,-1.625,0,-0.09285714286,-1.625,-0.09285714286,2.375,2.375,1,13,0,0,29.625,29.625,0,30,36,2.132610083
47,0,29.625,29,0,-0.625,0,-0.03571428571,-0.625,-0.03571428571,2.041666667,2.041666667,1,3,0,0,29.625,29.625,0,30,37,2.170727015
48,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,0.375,0.375,0,0,1,0,29.625,29.625,0,30,38,2.182137251
49,0,29.625,41,0,11.375,0,0.65,11.375,0.65,0.375,18.625,1,1,0,0,29.625,29.625,0,30,39,2.1924088
50,0,29.625,30,0,0.375,0,0.02142857143,0.375,0.02142857143,1.875,1.875,0,0,1,0,29.625,29.625,0,30,40,2.229718685
