it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,203.5,0,-28.875,-232.375,-0.75,-6.035714286,-203.5,-5.285714286,36,36,1,16,0,0,232.375,0,1,0,0,0.0002343654633
1,0,203.5,40,-28.875,-192.375,-0.75,-4.996753247,-163.5,-4.246753247,36,47.25,2,216,0,0,232.375,232.375,0,0,1,0.003977298737
2,0,232.375,238,0,5.625,0,0.1461038961,5.625,0.1461038961,14.0625,14.0625,0,0,1,1,232.375,232.375,0,238,0,0.1732876301
3,0,232.375,210,6.536993169e-13,-22.375,1.697920304e-14,-0.5811688312,-22.375,-0.5811688312,8.653846154,25.8125,1,64,0,0,232.375,232.375,0,238,1,0.3895466328
4,0,232.375,2942,1.222133506e-12,2709.625,3.174372742e-14,70.37987013,2709.625,70.37987013,8.653846154,341.5144231,5,1202,0,0,232.375,232.375,0,238,2,0.4616723061
5,0,232.375,238,-1.449507181e-12,5.625,-3.764953717e-14,0.1461038961,5.625,0.1461038961,8.653846154,8.653846154,0,0,1,0,232.375,232.375,0,238,3,0.5962054729
6,0,232.375,284,-1.136868377e-13,51.625,-2.952904876e-15,1.340909091,51.625,1.340909091,8.653846154,31.29807692,1,68,0,0,232.375,232.375,0,238,4,0.9070429802
7,0,232,232,-0.375,-0.375,-0.00974025974,-0.00974025974,0,0,0,0,0,0,1,1,232.375,232.375,0,232,0,1.043452501
8,0,232,824,-0.375,591.625,-0.00974025974,15.36688312,592,15.37662338,-6.77236045e-15,26,7,128,0,0,232.375,232.375,0,232,1,1.155922651
9,0,232,3714,-0.375,3481.625,-0.00974025974,90.43181818,3482,90.44155844,9.359180098e-14,321,6,1180,0,0,232.375,232.375,0,232,2,1.265906334
10,0,232,3566,-0.375,3333.625,-0.00974025974,86.58766234,3334,86.5974026,-6.139533326e-14,333,5,1168,0,0,232.375,232.375,0,232,3,1.403260469
11,0,232,3504,-0.375,3271.625,-0.00974025974,84.97727273,3272,84.98701299,1.875166689e-13,329,5,1208,0,0,232.375,232.375,0,232,4,1.568307161
