it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,-106,-2,-78,26,-0.75,0.25,104,1,175,175,0,0,1,1,-28,0,1,-2,0,0.0003552436829
1,0,-28,-25,6.821210263e-13,3,6.558856022e-15,0.02884615385,3,0.02884615385,16.95714286,16.95714286,0.375,0.375,0,0,-28,-28,0,-2,1,0.7813563347
2,0,-28,-22,0,6,0,0.05769230769,6,0.05769230769,10.71551724,10.71551724,0,0,1,1,-28,-28,0,-22,0,0.9311201572
3,0,-28,-22,0,6,0,0.05769230769,6,0.05769230769,10.71551724,22.50862069,0,0,1,0,-28,-28,0,-22,1,0.9445972443
4,0,-28,-28,0,6.821210263e-13,0,6.558856022e-15,6.821210263e-13,6.558856022e-15,-6.821210263e-13,6.821210263e-13,0,0,1,1,-28,-28,0,-28,0,1.034390926
5,0,-28,-29,0,-1,0,-0.009615384615,-1,-0.009615384615,6.821210263e-13,23,14,23,0,0,-28,-28,0,-28,1,1.06065774
6,0,-28,-28,0,6.821210263e-13,0,6.558856022e-15,6.821210263e-13,6.558856022e-15,-1.364242053e-12,1.364242053e-12,0,0,1,0,-28,-28,0,-28,2,1.067153692
7,0,-28,-51,6.821210263e-13,-23,6.558856022e-15,-0.2211538462,-23,-0.2211538462,0,23,1,27.5,0,0,-28,-28,0,-28,3,1.07333684
8,0,-28,-28,6.821210263e-13,6.821210263e-13,6.558856022e-15,6.558856022e-15,0,0,0,0,0,0,1,0,-28,-28,0,-28,4,1.079166174
9,0,-28,-29,0,-1,0,-0.009615384615,-1,-0.009615384615,6.821210263e-13,16,13,16,0,0,-28,-28,0,-28,5,1.086166859
10,0,-28,-28,0,6.821210263e-13,0,6.558856022e-15,6.821210263e-13,6.558856022e-15,-1.364242053e-12,1.364242053e-12,0,0,1,0,-28,-28,0,-28,6,1.09381938
