it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,212.5,210,-787.75,-790.25,-0.5,-0.5015867978,-2.5,-0.001586797842,1.5,1.5,1,3,0,0,1000.25,0,1,0,0,0.0001800060272
1,0,212.5,1172,-787.75,171.75,-0.5,0.1090130117,959.5,0.6090130117,1.5,16.5,1,1,0,0,1000.25,1000.25,0,0,1,0.006605625153
2,0,521.75,555,-478.5,-445.25,-0.303713107,-0.2826086957,33.25,0.0211044113,0.4889705882,0.4889705882,0,0,1,1,1000.25,521.75,0,555,0,0.01077914238
3,0,555,1376,-445.25,375.75,-0.2826086957,0.2384957156,821,0.5211044113,0,23,1,2,0,0,1000.25,967,0,555,1,0.01477265358
4,0,573.125,555,-427.125,-445.25,-0.2711044113,-0.2826086957,-18.125,-0.01150428435,0.2665441176,0.2665441176,0,0,1,0,1000.25,573.125,0,555,2,0.01860904694
5,0,555,1376,-445.25,375.75,-0.2826086957,0.2384957156,821,0.5211044113,0,23,1,1,0,0,1000.25,967,0,555,3,0.02261352539
6,0,573.125,555,-427.125,-445.25,-0.2711044113,-0.2826086957,-18.125,-0.01150428435,0.2665441176,0.2665441176,0,0,1,0,1000.25,573.125,0,555,4,0.02639174461
7,0,555,1308,-445.25,307.75,-0.2826086957,0.1953348143,753,0.47794351,0,16,1,1,0,0,1000.25,967,0,555,5,0.03033661842
8,0,607.125,623,-393.125,-377.25,-0.2495239606,-0.2394477944,15.875,0.0100761663,0.2334558824,0.2334558824,0,0,1,0,1000.25,607.125,0,555,6,0.03413176537
9,0,623,1240,-377.25,239.75,-0.2394477944,0.152173913,617,0.3916217074,0,18,1,1,0,0,1000.25,967,0,555,7,0.03820896149
10,0,675.125,691,-325.125,-309.25,-0.2063630593,-0.196286893,15.875,0.0100761663,0.2334558824,0.2334558824,0,0,1,0,1000.25,675.125,0,555,8,0.04201865196
11,0,675.125,1104,-325.125,103.75,-0.2063630593,0.06585211044,428.875,0.2722151698,0.2334558824,20.76654412,1,1,0,0,1000.25,675.125,0,555,9,0.04578971863
12,0,769.1875,760,-231.0625,-240.25,-0.1466597905,-0.1524912726,-9.1875,-0.005831482069,0.1331521739,0.1331521739,0,0,1,0,1000.25,769.1875,0,555,10,0.0496981144
13,0,760,831,-240.25,-169.25,-0.1524912726,-0.1074262139,71,0.04506505871,0,10,1,2,0,0,1000.25,777.875,0,555,11,0.05360651016
14,0,832,832,-168.25,-168.25,-0.1067914948,-0.1067914948,0,0,0,0,0,0,1,0,1000.25,956.8125,0,555,12,0.05731272697
15,0,832,827,-168.25,-173.25,-0.1067914948,-0.1099650904,-5,-0.003173595684,0,11,1,2,0,0,1000.25,956.8125,0,555,13,0.06111001968
16,0,828,828,-172.25,-172.25,-0.1093303713,-0.1093303713,0,0,0,0,0,0,1,0,1000.25,984.375,0,555,14,0.06483697891
17,0,828,1103,-172.25,102.75,-0.1093303713,0.0652173913,275,0.1745477626,0,23,1,2,0,0,1000.25,984.375,0,555,15,0.06859970093
