it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,3,3,-0.5,-0.5,-0.5,-0.5,0,0,2934.319884,2934.319884,1,1653,0,0,3.5,0,1,0,0,0.002950191498
1,0,4,4,0.5,0.5,0.5,0.5,0,0,69,69,1,69,0,0,3.5,0,1,0,1,1.722508192
2,0,4,4,0.5,0.5,0.5,0.5,0,0,59,59,1,59,0,0,3.5,0,1,0,2,1.825629711
3,0,4,4,0.5,0.5,0.5,0.5,0,0,59,59,1,45,0,0,3.5,0,1,0,3,1.909278631
4,0,4,4,0.5,0.5,0.5,0.5,0,0,5,5,1,5,0,0,3.5,0,1,0,4,1.991954565
5,0,4,3,0.5,-0.5,0.5,-0.5,-1,-1,5,18,2,5823,0,0,3.5,0,1,0,5,2.074854612
6,0,4,4,0.5,0.5,0.5,0.5,0,0,5,5,1,5,0,0,3.5,0,1,0,6,2.150005341
7,0,4,3,0.5,-0.5,0.5,-0.5,-1,-1,5,18,2,5822,0,0,3.5,0,1,0,7,2.232967377
8,0,4,4,0.5,0.5,0.5,0.5,0,0,5,5,1,5,0,0,3.5,0,1,0,8,2.314945698
9,0,4,4,0.5,0.5,0.5,0.5,0,0,5,11,1,28,0,0,3.5,0,1,0,9,2.383891821
10,0,4,4,0.5,0.5,0.5,0.5,0,0,5,7319,3,12220,0,0,3.5,0,1,0,10,2.452721596
11,0,4,4,0.5,0.5,0.5,0.5,0,0,35,35,1,35,0,0,3.5,0,1,0,11,2.614739418
12,0,4,4,0.5,0.5,0.5,0.5,0,0,35,35,1,29,0,0,3.5,0,1,0,12,2.745210409
13,0,4,4,0.5,0.5,0.5,0.5,0,0,19,19,1,19,0,0,3.5,0,1,0,13,2.826668739
14,0,4,4,0.5,0.5,0.5,0.5,0,0,19,19,1,13,0,0,3.5,0,1,0,14,2.908839226
15,0,4,4,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,1,3.5,0,1,4,0,2.990331173
16,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,217.65,234.7,1,13,0,0,3.5,3.95,0,4,1,5.642229557
17,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,217,217,0,0,1,0,3.5,3.95,0,4,2,5.758043051
18,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,217,236.7,1,25,0,0,3.5,3.95,0,4,3,5.844097614
19,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,216.8,216.8,0,0,1,0,3.5,3.95,0,4,4,5.931931496
20,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,216.8,239.2,1,25,0,0,3.5,3.95,0,4,5,6.025392532
21,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,216.5,216.5,0,0,1,0,3.5,3.95,0,4,6,6.113350153
22,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,216.4,228.9,1,15,0,0,3.5,3.95,0,4,7,6.198128462
23,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,216.3,216.3,0,0,1,0,3.5,3.95,0,4,8,6.290770054
24,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,216.3,235.1,1,29,0,0,3.5,3.95,0,4,9,6.379158735
25,0,3.95,3,0.45,-0.5,0.45,-0.5,-0.95,-0.95,216.3,7761.108333,3,16336,0,0,3.5,3.95,0,4,10,6.468438625
26,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,399.6166667,399.6166667,1,34,0,0,3.5,3.95,0,4,11,7.2182827
27,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,287.1,287.1,1,7,0,0,3.5,3.95,0,4,12,9.631984949
28,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,286.3,297.25,1,21,0,0,3.5,3.95,0,4,13,9.78385067
29,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,285.5,285.5,1,7,0,0,3.5,3.95,0,4,14,9.896389008
30,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,285.5,294.55,1,27,0,0,3.5,3.95,0,4,15,9.987855434
31,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,285.2,285.2,1,7,0,0,3.5,3.95,0,4,16,10.07754922
32,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,285.2,291.55,1,25,0,0,3.5,3.95,0,4,17,10.15887785
33,0,3.95,3,0.45,-0.5,0.45,-0.5,-0.95,-0.95,285.2,7681.116667,3,16271,0,0,3.5,3.95,0,4,18,10.23971963
34,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,447.8583333,447.8583333,1,27,0,0,3.5,3.95,0,4,19,11.06833982
35,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,334.6833333,334.6833333,1,13,0,0,3.5,3.95,0,4,20,14.11492205
36,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,329.6833333,332.9833333,1,35,0,0,3.5,3.95,0,4,21,14.26999974
37,0,3.95,3,0.45,-0.5,0.45,-0.5,-0.95,-0.95,329.6833333,7799.591667,3,16900,0,0,3.5,3.95,0,4,22,14.36733484
38,0,3.95,4,0.45,0.5,0.45,0.5,0.05,0.05,483.8666667,483.8666667,1,35,0,0,3.5,3.95,0,4,23,15.83880186
