it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,-106,-2,-52,52,-0.5,0.5,104,1,175,175,0,0,1,1,-54,0,1,-2,0,0.0002961158752
1,0,-54,-8,2.842170943e-14,46,2.732856676e-16,0.4423076923,46,0.4423076923,79.46296296,79.46296296,0,0,1,1,-54,-54,0,-8,0,0.5614666939
2,0,-54,-17,-1.421085472e-14,37,-1.366428338e-16,0.3557692308,37,0.3557692308,76.67488951,87.77128174,1,12.125,0,0,-54,-54,0,-8,1,0.8983762264
3,0,-54,-28,-2.131628207e-14,26,-2.049642507e-16,0.25,26,0.25,69.02834688,69.02834688,0.375,0.375,0,0,-54,-54,0,-8,2,1.214585304
4,0,-54,-36,7.105427358e-15,18,6.83214169e-17,0.1730769231,18,0.1730769231,34.73123744,34.73123744,0,0,1,1,-54,-54,0,-36,0,1.440733194
5,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,25.2,25.2,0.875,0.875,0,0,-54,-54,0,-36,1,1.640266895
6,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,2.728484105e-12,2.728484105e-12,0,0,1,1,-54,-54,0,-54,0,1.668580055
7,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,2.728484105e-12,23,14,23,0,0,-54,-54,0,-54,1,1.690422535
8,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-2.728484105e-12,2.728484105e-12,0,0,1,0,-54,-54,0,-54,2,1.752479553
9,0,-54,-55,1.364242053e-12,-1,1.311771204e-14,-0.009615384615,-1,-0.009615384615,0,23,12,22,0,0,-54,-54,0,-54,3,1.758581877
10,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-4.092726158e-12,4.092726158e-12,0,0,1,0,-54,-54,0,-54,4,1.767381907
11,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,16,10,20,0,0,-54,-54,0,-54,5,1.7778759
12,0,-54,-386,0,-332,0,-3.192307692,-332,-3.192307692,-2.728484105e-12,577,7,817.25,0,0,-54,-54,0,-54,6,1.783982277
13,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,7,1.808052063
14,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,18,11,23.125,0,0,-54,-54,0,-54,8,1.848092079
15,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-2.728484105e-12,2.728484105e-12,0,0,1,0,-54,-54,0,-54,9,1.85401535
16,0,-54,-55,1.364242053e-12,-1,1.311771204e-14,-0.009615384615,-1,-0.009615384615,0,12,11,12,0,0,-54,-54,0,-54,10,1.860189676
17,0,-54,-366,1.364242053e-12,-312,1.311771204e-14,-3,-312,-3,0,559,7,760.75,0,0,-54,-54,0,-54,11,1.865697622
18,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,12,1.904285669
19,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,29,13,28,0,0,-54,-54,0,-54,13,1.942842722
20,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,14,1.98476243
21,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,29,12,31,0,0,-54,-54,0,-54,15,2.006089926
22,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-4.092726158e-12,4.092726158e-12,0,0,1,0,-54,-54,0,-54,16,2.015350103
23,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,25,13,27,0,0,-54,-54,0,-54,17,2.026325226
24,0,-54,-54,1.364242053e-12,1.364242053e-12,1.311771204e-14,1.311771204e-14,0,0,0,0,0,0,1,0,-54,-54,0,-54,18,2.032100201
25,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,21,12,24,0,0,-54,-54,0,-54,19,2.045084715
26,0,-54,-399,1.364242053e-12,-345,1.311771204e-14,-3.317307692,-345,-3.317307692,0,602,5,819.875,0,0,-54,-54,0,-54,20,2.05100584
27,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,21,2.083010912
28,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,25,13,27,0,0,-54,-54,0,-54,22,2.133684397
29,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,23,2.139939547
30,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,13,9,11,0,0,-54,-54,0,-54,24,2.146366835
31,0,-54,-54,1.364242053e-12,1.364242053e-12,1.311771204e-14,1.311771204e-14,0,0,0,0,0,0,1,0,-54,-54,0,-54,25,2.152872801
32,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,16,9,19,0,0,-54,-54,0,-54,26,2.161369562
33,0,-54,-54,1.364242053e-12,1.364242053e-12,1.311771204e-14,1.311771204e-14,0,0,0,0,0,0,1,0,-54,-54,0,-54,27,2.167138577
34,0,-54,-55,1.364242053e-12,-1,1.311771204e-14,-0.009615384615,-1,-0.009615384615,0,23,12,20,0,0,-54,-54,0,-54,28,2.172636271
35,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,29,2.1887815
36,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,15,9,16,0,0,-54,-54,0,-54,30,2.203795433
37,0,-54,-54,1.364242053e-12,1.364242053e-12,1.311771204e-14,1.311771204e-14,0,0,0,0,0,0,1,0,-54,-54,0,-54,31,2.209568739
38,0,-54,-55,1.364242053e-12,-1,1.311771204e-14,-0.009615384615,-1,-0.009615384615,0,10,9,10,0,0,-54,-54,0,-54,32,2.215041161
39,0,-54,-373,1.364242053e-12,-319,1.311771204e-14,-3.067307692,-319,-3.067307692,0,594,9,811.625,0,0,-54,-54,0,-54,33,2.22053194
40,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,34,2.273943663
41,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,25,12,28,0,0,-54,-54,0,-54,35,2.314797163
42,0,-54,-54,1.364242053e-12,1.364242053e-12,1.311771204e-14,1.311771204e-14,0,0,0,0,0,0,1,0,-54,-54,0,-54,36,2.320581675
43,0,-54,-55,1.364242053e-12,-1,1.311771204e-14,-0.009615384615,-1,-0.009615384615,0,18,9,16,0,0,-54,-54,0,-54,37,2.326062918
44,0,-54,-54,1.364242053e-12,1.364242053e-12,1.311771204e-14,1.311771204e-14,0,0,0,0,0,0,1,0,-54,-54,0,-54,38,2.331832886
45,0,-54,-55,1.364242053e-12,-1,1.311771204e-14,-0.009615384615,-1,-0.009615384615,0,30,12,28,0,0,-54,-54,0,-54,39,2.337285995
46,0,-54,-390,1.364242053e-12,-336,1.311771204e-14,-3.230769231,-336,-3.230769231,0,603,6,791.75,0,0,-54,-54,0,-54,40,2.343160868
47,0,-54,-53,0,1,0,0.009615384615,1,0.009615384615,3,3,0,0,1,0,-54,-54,0,-54,41,2.388819456
48,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-1.364242053e-12,1.364242053e-12,0,0,1,0,-54,-54,0,-54,42,2.448892117
49,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,13,9,17,0,0,-54,-54,0,-54,43,2.46496582
50,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-4.092726158e-12,4.092726158e-12,0,0,1,0,-54,-54,0,-54,44,2.472294569
51,0,-54,-56,0,-2,0,-0.01923076923,-2,-0.01923076923,1.364242053e-12,10,8,10,0,0,-54,-54,0,-54,45,2.48046875
52,0,-54,-369,1.364242053e-12,-315,1.311771204e-14,-3.028846154,-315,-3.028846154,0,547,6,789.125,0,0,-54,-54,0,-54,46,2.48883152
53,0,-54,-54,0,1.364242053e-12,0,1.311771204e-14,1.364242053e-12,1.311771204e-14,-4.092726158e-12,4.092726158e-12,0,0,1,0,-54,-54,0,-54,47,2.521843672
