it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,16.5,0,-8.75,-25.25,-0.5,-1.442857143,-16.5,-0.9428571429,16.5,16.5,1,1023,0,0,25.25,0,1,0,0,0.0002703666687
1,0,16.5,18,-8.75,-7.25,-0.5,-0.4142857143,1.5,0.08571428571,16.5,32.7,1,160,0,0,25.25,0,1,0,1,0.00607085228
2,0,29.14636603,41,3.896366028,15.75,0.2226494873,0.9,11.85363397,0.6773505127,11.14636603,21.50028071,0,0,1,1,25.25,0,1,41,0,0.3617300987
3,0,37.325,37,12.075,11.75,0.69,0.6714285714,-0.325,-0.01857142857,0.325,0.325,0,0,1,1,25.25,37.325,0,37,0,0.3948755264
4,0,33.925,34,8.675,8.75,0.4957142857,0.5,0.075,0.004285714286,0.075,0.075,0,0,1,1,25.25,33.925,0,34,0,0.4043428898
5,0,31.375,33,6.125,7.75,0.35,0.4428571429,1.625,0.09285714286,3.74066968,3.74066968,0,0,1,1,25.25,31.375,0,33,0,0.4280781746
6,0,30.525,31,5.275,5.75,0.3014285714,0.3285714286,0.475,0.02714285714,1.327562511,1.327562511,0,0,1,1,25.25,30.525,0,31,0,0.4551072121
7,0,28.825,8,3.575,-17.25,0.2042857143,-0.9857142857,-20.825,-1.19,5.02740898,21.77766228,1,381,0,0,25.25,28.825,0,31,1,0.5045473576
8,0,21.85937433,24,-3.390625666,-1.25,-0.1937500381,-0.07142857143,2.140625666,0.1223214666,13.85937433,22.03161173,1,40,0,0,25.25,28.825,0,31,2,0.6313941479
9,0,28.5,38,3.25,12.75,0.1857142857,0.7285714286,9.5,0.5428571429,4.5,13.5,1,4,0,0,25.25,28.825,0,31,3,0.7169654369
10,0,28.825,29,3.575,3.75,0.2042857143,0.2142857143,0.175,0.01,0.175,0.175,0,0,1,1,25.25,28.825,0,29,0,0.7421581745
11,0,27.125,27,1.875,1.75,0.1071428571,0.1,-0.125,-0.007142857143,0.125,0.125,0,0,1,1,25.25,27.125,0,27,0,0.7552657127
12,0,25.425,20,0.175,-5.25,0.01,-0.3,-5.425,-0.31,3.15,18.075,1,44,0,0,25.25,25.425,0,27,1,0.7770214081
13,0,24,28,-1.25,2.75,-0.07142857143,0.1571428571,4,0.2285714286,4,6,0,0,1,0,25.25,25.425,0,27,2,0.8365108967
14,0,25.425,25,0.175,-0.25,0.01,-0.01428571429,-0.425,-0.02428571429,0.425,0.425,0,0,1,1,25.25,25.425,0,25,0,0.8810889721
15,0,23.725,24,-1.525,-1.25,-0.08714285714,-0.07142857143,0.275,0.01571428571,0.6875,0.6875,0,0,1,1,25.25,23.725,0,24,0,0.9258430004
16,0,22.875,21,-2.375,-4.25,-0.1357142857,-0.2428571429,-1.875,-0.1071428571,2.8125,10.15625,1,40,0,0,25.25,22.875,0,24,1,0.9608011246
17,0,22.875,23,-2.375,-2.25,-0.1357142857,-0.1285714286,0.125,0.007142857143,0.3333333333,0.3333333333,0,0,1,1,25.25,22.875,0,23,0,1.053627253
18,0,22.025,24,-3.225,-1.25,-0.1842857143,-0.07142857143,1.975,0.1128571429,2.6,20.4,1,56,0,0,25.25,22.025,0,23,1,1.11749649
19,0,22.025,17,-3.225,-8.25,-0.1842857143,-0.4714285714,-5.025,-0.2871428571,5.025,5.025,1,72,0,0,25.25,22.025,0,23,2,1.235100985
20,0,22,23,-3.25,-2.25,-0.1857142857,-0.1285714286,1,0.05714285714,5,5,1,4,0,0,25.25,22.025,0,23,3,1.286975384
21,0,22.025,23,-3.225,-2.25,-0.1842857143,-0.1285714286,0.975,0.05571428571,2.6,2.6,0,0,1,0,25.25,22.025,0,23,4,1.360105276
22,0,22.025,25,-3.225,-0.25,-0.1842857143,-0.01428571429,2.975,0.17,2.6,21.4,1,60,0,0,25.25,22.025,0,23,5,1.410781145
23,0,22.025,17,-3.225,-8.25,-0.1842857143,-0.4714285714,-5.025,-0.2871428571,5.025,5.025,1,72,0,0,25.25,22.025,0,23,6,1.535065889
24,0,22,38,-3.25,12.75,-0.1857142857,0.7285714286,16,0.9142857143,5,20,0,0,1,0,25.25,22.025,0,23,7,1.588756561
25,0,22.025,16,-3.225,-9.25,-0.1842857143,-0.5285714286,-6.025,-0.3442857143,7.325,7.325,1,104,0,0,25.25,22.025,0,23,8,1.670079947
26,0,22,34,-3.25,8.75,-0.1857142857,0.5,12,0.6857142857,6,14,0,0,1,0,25.25,22.025,0,23,9,1.746473789
27,0,22.0125,24,-3.2375,-1.25,-0.185,-0.07142857143,1.9875,0.1135714286,5.9625,5.9625,0,0,1,0,25.25,22.0125,0,23,10,1.84425354
28,0,21.5125,25,-3.7375,-0.25,-0.2135714286,-0.01428571429,3.4875,0.1992857143,4.975,20.025,1,91,0,0,25.25,21.5125,0,23,11,1.899603844
29,0,21.50625,21,-3.74375,-4.25,-0.2139285714,-0.2428571429,-0.50625,-0.02892857143,7.246875,7.246875,1,28,0,0,25.25,21.50625,0,23,12,2.000596046
30,0,21.50625,85,-3.74375,59.75,-0.2139285714,3.414285714,63.49375,3.628214286,5.740625,73,0,0,1,0,25.25,21.50625,0,23,13,2.066672564
31,0,20.51875,2,-4.73125,-23.25,-0.2703571429,-1.328571429,-18.51875,-1.058214286,19.93796838,19.93796838,1,800,0,0,25.25,20.51875,0,23,14,2.193943501
32,0,18.03304904,18,-7.216950959,-7.25,-0.4123971977,-0.4142857143,-0.03304904051,-0.001888516601,16.03304904,27.7777947,1,300,0,0,25.25,20.51875,0,23,15,2.454907894
33,0,22.02277452,13,-3.22722548,-12.25,-0.1844128846,-0.7,-9.02277452,-0.5155871154,17.0235253,17.0235253,1,460,0,0,25.25,22.02277452,0,23,16,2.779989004
34,0,22.02277452,12,-3.22722548,-13.25,-0.1844128846,-0.7571428571,-10.02277452,-0.5727299726,15.77285038,15.77285038,1,494,0,0,25.25,22.02277452,0,23,17,2.906522512
35,0,22.025,11,-3.225,-14.25,-0.1842857143,-0.8142857143,-11.025,-0.63,15.03900461,15.03900461,1,500,0,0,25.25,22.025,0,23,18,2.99480629
36,0,22.025,29,-3.225,3.75,-0.1842857143,0.2142857143,6.975,0.3985714286,14.56406506,29.27532805,1,101,0,0,25.25,22.025,0,23,19,3.07248497
37,0,22.025,8,-3.225,-17.25,-0.1842857143,-0.9857142857,-14.025,-0.8014285714,17.52834525,17.52834525,1,504,0,0,25.25,22.025,0,23,20,3.231081963
38,0,20.875,22,-4.375,-3.25,-0.25,-0.1857142857,1.125,0.06428571429,12.875,23.375,1,89,0,0,25.25,22.025,0,23,21,3.343607664
39,0,22.025,13,-3.225,-12.25,-0.1842857143,-0.7,-9.025,-0.5157142857,16.04932941,16.04932941,1,273,0,0,25.25,22.025,0,23,22,3.502182245
40,0,22.025,12,-3.225,-13.25,-0.1842857143,-0.7571428571,-10.025,-0.5728571429,13.49483353,13.49483353,1,320,0,0,25.25,22.025,0,23,23,3.59977746
41,0,22.025,30,-3.225,4.75,-0.1842857143,0.2714285714,7.975,0.4557142857,13.2175282,27.34092536,1,43,0,0,25.25,22.025,0,23,24,3.657507896
42,0,22.025,20,-3.225,-5.25,-0.1842857143,-0.3,-2.025,-0.1157142857,14.34798809,14.34798809,1,100,0,0,25.25,22.025,0,23,25,3.772150278
43,0,22.025,22,-3.225,-3.25,-0.1842857143,-0.1857142857,-0.025,-0.001428571429,12.69999476,12.69999476,1,50,0,0,25.25,22.025,0,23,26,3.840379477
44,0,22.025,20,-3.225,-5.25,-0.1842857143,-0.3,-2.025,-0.1157142857,11.286101,11.286101,1,84,0,0,25.25,22.025,0,23,27,3.915481329
