it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,25877.60927,13098,-8368.195366,-21147.80463,-0.5,-1.263582153,-12779.60927,-0.7635821529,45.88049695,45.88049695,1,201,0,0,34245.80463,0,1,0,0,0.0004134178162
1,0,30521.63636,24202,-3724.16827,-10043.80463,-0.2225191996,-0.6001177192,-6319.636364,-0.3775985196,19.71212121,19.71212121,1,75,0,0,34245.80463,0,1,0,1,0.3339576721
2,0,32363,32363,-1882.804634,-1882.804634,-0.1124976504,-0.1124976504,0,0,0,0,0,0,1,1,34245.80463,0,1,32363,0,0.505130291
3,0,31390.19139,31259,-2855.613244,-2986.804634,-0.1706230029,-0.1784616935,-131.1913902,-0.007838690688,0.7129966857,0.7129966857,0,0,1,1,34245.80463,31390.19139,0,31259,0,0.7255020142
4,0,30451.79139,24706,-3794.013244,-9539.804634,-0.2266924395,-0.5700036995,-5745.79139,-0.34331126,6.110163502,17.95630526,2,67,0,0,34245.80463,30451.79139,0,31259,1,0.8461048603
5,0,30451.79139,27401,-3794.013244,-6844.804634,-0.2266924395,-0.4089773442,-3050.79139,-0.1822849047,9.815435766,9.815435766,1,31,0,0,34245.80463,30451.79139,0,31259,2,1.032067776
6,0,30451.79139,30035,-3794.013244,-4210.804634,-0.2266924395,-0.2515957414,-416.7913902,-0.02490330184,5.626826549,5.626826549,1,7,0,0,34245.80463,30451.79139,0,31259,3,1.124359369
7,0,30451.79139,29162,-3794.013244,-5083.804634,-0.2266924395,-0.3037575255,-1289.79139,-0.07706508594,3.384875461,3.384875461,1,17,0,0,34245.80463,30451.79139,0,31259,4,1.258249998
8,0,30451.79139,30641,-3794.013244,-3604.804634,-0.2266924395,-0.2153872177,189.2086098,0.01130522183,2.205428846,2.205428846,0,0,1,1,34245.80463,30451.79139,0,30641,0,1.348425388
9,0,29926.49139,26215,-4319.313244,-8030.804634,-0.258079135,-0.4798408906,-3711.49139,-0.2217617555,5.641797119,20.07197871,1,46,0,0,34245.80463,29926.49139,0,30641,1,1.425919533
10,0,28767.76471,26993,-5478.039928,-7252.804634,-0.3273130997,-0.4333553602,-1774.764706,-0.1060422605,10.11764706,10.11764706,1,18,0,0,34245.80463,29926.49139,0,30641,2,1.632957697
11,0,28410,27941,-5835.804634,-6304.804634,-0.3486895548,-0.3767123232,-469,-0.02802276832,2.5,2.5,1,2,0,0,34245.80463,29926.49139,0,30641,3,1.747555017
12,0,28410,27057,-5835.804634,-7188.804634,-0.3486895548,-0.4295313577,-1353,-0.08084180285,2.5,2.5,1,21,0,0,34245.80463,29926.49139,0,30641,4,1.809522867
13,0,28373.5,36887,-5872.304634,2641.195366,-0.3508704313,0.1578115263,8513.5,0.5086819576,2.5,20.5,6,131,0,0,34245.80463,29926.49139,0,30641,5,1.87756443
14,0,28373.5,805871,-5872.304634,771625.1954,-0.3508704313,46.10463556,777497.5,46.455506,2.5,1471.5,91,10520,0,0,34245.80463,29926.49139,0,30641,6,1.970371723
15,0,29926.49139,22736,-4319.313244,-11509.80463,-0.258079135,-0.6877112765,-7190.49139,-0.4296321414,34.66165592,34.66165592,1,99,0,0,34245.80463,29926.49139,0,30641,7,2.296244383
16,0,29638,24934,-4607.804634,-9311.804634,-0.2753165069,-0.5563806906,-4704,-0.2810641837,10,10,1,68,0,0,34245.80463,29926.49139,0,30641,8,2.571064472
17,0,29716.5,27258,-4529.304634,-6987.804634,-0.2706261288,-0.4175215998,-2458.5,-0.146895471,5,5,1,31,0,0,34245.80463,29926.49139,0,30641,9,2.627929211
18,0,29699.5,34718,-4546.304634,472.1953661,-0.2716418795,0.02821369157,5018.5,0.299855571,5,11,4,71,0,0,34245.80463,29926.49139,0,30641,10,2.691613913
19,0,29699.5,830010,-4546.304634,795764.1954,-0.2716418795,47.54694176,800310.5,47.81858364,5,1502,83,10674,0,0,34245.80463,29926.49139,0,30641,11,2.785981178
20,0,29926.49139,18197,-4319.313244,-16048.80463,-0.258079135,-0.9589167038,-11729.49139,-0.7008375687,41.40936498,41.40936498,1,161,0,0,34245.80463,29926.49139,0,30641,12,3.088168859
21,0,29926.49139,26844,-4319.313244,-7401.804634,-0.258079135,-0.442258116,-3082.49139,-0.184178981,17.12755102,17.12755102,1,38,0,0,34245.80463,29926.49139,0,30641,13,3.426313877
22,0,29823,29823,-4422.804634,-4422.804634,-0.2642627496,-0.2642627496,0,0,0,0,0,0,1,1,34245.80463,29926.49139,0,29823,0,3.58660984
23,0,29231.19139,29202,-5014.613244,-5043.804634,-0.2996233372,-0.3013675239,-29.19139018,-0.001744186703,0.2820424172,0.2820424172,0,0,1,1,34245.80463,29231.19139,0,29202,0,3.787317038
24,0,28703.34139,28162,-5542.463244,-6083.804634,-0.3311623953,-0.3635075645,-541.3413902,-0.03234516921,5.898360355,5.898360355,1,4,0,0,34245.80463,28703.34139,0,29202,1,3.925708294
25,0,28703.34139,28949,-5542.463244,-5296.804634,-0.3311623953,-0.3164842838,245.6586098,0.01467811153,1.107568124,1.107568124,0,0,1,1,34245.80463,28703.34139,0,28949,0,4.051700354
26,0,28488.29139,753830,-5757.513244,719584.1954,-0.3440116412,42.99518378,725341.7086,43.33919542,1.41542706,1381.753719,85,9618,0,0,34245.80463,28488.29139,0,28949,1,4.104171276
27,0,28488.29139,20096,-5757.513244,-14149.80463,-0.3440116412,-0.8454513796,-8392.29139,-0.5014397384,40.1060328,40.1060328,1,120,0,0,34245.80463,28488.29139,0,28949,2,4.359553814
28,0,28488.29139,22558,-5757.513244,-11687.80463,-0.3440116412,-0.6983467834,-5930.29139,-0.3543351422,19.95534846,19.95534846,1,79,0,0,34245.80463,28488.29139,0,28949,3,4.604857206
29,0,28488.29139,23440,-5757.513244,-10805.80463,-0.3440116412,-0.645647249,-5048.29139,-0.3016356078,17.88119907,17.88119907,1,68,0,0,34245.80463,28488.29139,0,28949,4,4.714345217
30,0,28488.29139,24697,-5757.513244,-9548.804634,-0.3440116412,-0.5705414499,-3791.29139,-0.2265298087,15.806567,15.806567,1,42,0,0,34245.80463,28488.29139,0,28949,5,4.812902927
31,0,28488.29139,25958,-5757.513244,-8287.804634,-0.3440116412,-0.4951966506,-2530.29139,-0.1511850094,14.18644546,14.18644546,1,33,0,0,34245.80463,28488.29139,0,28949,6,4.896635294
32,0,28488.29139,25814,-5757.513244,-8431.804634,-0.3440116412,-0.5038006562,-2674.29139,-0.159789015,12.53347833,12.53347833,1,37,0,0,34245.80463,28488.29139,0,28949,7,4.966841936
