it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,45.19746214,4,-593.9506345,-635.1480966,-0.25,-0.2673404403,-41.19746214,-0.01734044033,31.01164958,31.01164958,1,796,0,0,639.1480966,0,1,0,0,0.001522302628
1,0,639.1480966,803,-1.136868377e-13,163.8519034,-4.785197251e-17,0.06896697044,163.8519034,0.06896697044,15.70184167,30.72306823,1,174,0,0,639.1480966,639.1480966,0,0,1,15.93986559
2,0,639.1480966,531,0,-108.1480966,0,-0.04552065876,-108.1480966,-0.04552065876,15.03121924,15.03121924,1,232,0,0,639.1480966,639.1480966,0,0,2,21.79757214
3,0,639.1480966,645,-1.136868377e-13,5.851903396,-4.785197251e-17,0.002463127008,5.851903396,0.002463127008,13.58409325,27.18547906,1,21,0,0,639.1480966,639.1480966,0,0,3,22.36457443
4,0,639.1480966,573,1.136868377e-13,-66.1480966,4.785197251e-17,-0.0278424219,-66.1480966,-0.0278424219,6.114130458,6.114130458,1,27,0,0,639.1480966,639.1480966,0,0,4,23.52342105
5,0,639.1480966,576,0,-63.1480966,0,-0.02657969069,-63.1480966,-0.02657969069,5.256573395,5.256573395,1,23,0,0,639.1480966,639.1480966,0,0,5,23.60122871
6,0,639.1480966,591,0,-48.1480966,0,-0.02026603467,-48.1480966,-0.02026603467,4.413385224,4.413385224,1,17,0,0,639.1480966,639.1480966,0,0,6,23.68971395
7,0,639.1480966,1332,0,692.8519034,0,0.2916285728,692.8519034,0.2916285728,3.804292269,19.19570773,0,0,1,1,639.1480966,639.1480966,0,1332,0,23.79325581
8,0,639.1480966,623,-1.136868377e-13,-16.1480966,-4.785197251e-17,-0.006796901825,-16.1480966,-0.006796901825,3.913797943,3.913797943,1,9,0,0,639.1480966,639.1480966,0,1332,1,24.04518986
9,0,639.1480966,631,-1.136868377e-13,-8.148096604,-4.785197251e-17,-0.003429618613,-8.148096604,-0.003429618613,2.518933421,2.518933421,1,4,0,0,639.1480966,639.1480966,0,1332,2,24.10642719
10,0,639.1480966,632,0,-7.148096604,0,-0.003008708211,-7.148096604,-0.003008708211,1.46533581,1.46533581,1,1,0,0,639.1480966,639.1480966,0,1332,3,24.19890141
11,0,639.1480966,634,0,-5.148096604,0,-0.002166887408,-5.148096604,-0.002166887408,0.7920148622,0.7920148622,0,0,1,1,639.1480966,639.1480966,0,634,0,24.27582431
12,0,634,640,-5.148096604,0.8519033957,-0.002166887408,0.0003585750003,6,0.002525462409,0,16,1,10,0,0,639.1480966,639.1480966,0,634,1,24.33596206
13,0,639.1480966,642,-1.136868377e-13,2.851903396,-4.785197251e-17,0.001200395803,2.851903396,0.001200395803,2.882790967,2.882790967,1,4,0,0,639.1480966,639.1480966,0,634,2,24.38096738
14,0,639.1480966,2014,0,1374.851903,0,0.5786894666,1374.851903,0.5786894666,1.69033065,16.30966935,0,0,1,0,639.1480966,639.1480966,0,634,3,24.42471004
15,0,639.1480966,614,0,-25.1480966,0,-0.01058509544,-25.1480966,-0.01058509544,0.251480966,0.251480966,0,0,1,1,639.1480966,639.1480966,0,614,0,24.4745791
16,0,614,607,-25.1480966,-32.1480966,-0.01058509544,-0.01353146825,-7,-0.00294637281,0,21,1,7,0,0,639.1480966,639.1480966,0,614,1,24.52334738
17,0,639.1480966,617,-1.136868377e-13,-22.1480966,-4.785197251e-17,-0.009322364233,-22.1480966,-0.009322364233,2.226947833,2.226947833,1,4,0,0,639.1480966,639.1480966,0,614,2,24.5664618
18,0,639.1480966,1277,0,637.8519034,0,0.2684785007,637.8519034,0.2684785007,1.5,8.5,0,0,1,0,639.1480966,639.1480966,0,614,3,24.61083102
19,0,639.1480966,634,0,-5.148096604,0,-0.002166887408,-5.148096604,-0.002166887408,0.1197231768,0.1197231768,0,0,1,0,639.1480966,639.1480966,0,614,4,24.65483999
20,0,634,643,-5.148096604,3.851903396,-0.002166887408,0.001621306205,9,0.003788193613,0,11,0,0,1,0,639.1480966,639.1480966,0,614,5,24.70192122
21,0,639.1480966,2812,0,2172.851903,0,0.914575967,2172.851903,0.914575967,0.1242549482,22.87574505,0,0,1,0,639.1480966,639.1480966,0,614,6,24.74370313
22,0,639.1480966,612,0,-27.1480966,0,-0.01142691624,-27.1480966,-0.01142691624,0.271480966,0.271480966,0,0,1,1,639.1480966,639.1480966,0,612,0,24.79058337
23,0,612,604,-27.1480966,-35.1480966,-0.01142691624,-0.01479419945,-8,-0.003367283212,0,24,1,4,0,0,639.1480966,639.1480966,0,612,1,24.83237171
24,0,630.5,2857,-8.648096604,2217.851903,-0.003640073814,0.933516935,2226.5,0.9371570088,1.5,23.5,0,0,1,0,639.1480966,639.1480966,0,612,2,24.87454629
