it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,338864.25,289542,-124786.3125,-174108.5625,-0.75,-1.046440265,-49322.25,-0.2964402646,11.875,11.875,1,69,0,0,463650.5625,0,1,0,0,0.01311254501
1,0,342866.4444,309002,-120784.1181,-154648.5625,-0.7259457125,-0.9294803216,-33864.44444,-0.2035346091,10.11111111,10.11111111,1,52,0,0,463650.5625,463650.5625,0,0,1,0.1561512947
2,0,354300.5,423870,-109350.0625,-39780.5625,-0.6572238993,-0.2390921029,69569.5,0.4181317963,8.375,16.625,4,123,0,0,463650.5625,463650.5625,0,0,2,0.3141469955
3,0,354300.5,374074,-109350.0625,-89576.5625,-0.6572238993,-0.5383797352,19773.5,0.1188441641,8.375,8.375,1,19,0,0,463650.5625,463650.5625,0,0,3,0.4651238918
4,0,396585,392318,-67065.5625,-71332.5625,-0.4030824444,-0.428728286,-4267,-0.02564584157,1.5,1.5,1,12,0,0,463650.5625,463650.5625,0,0,4,0.6081244946
5,0,396584,442378,-67066.5625,-21272.5625,-0.4030884547,-0.1278539413,45794,0.2752345134,1.5,21.5,19,189,0,0,463650.5625,463650.5625,0,0,5,0.7272133827
6,0,396584,5724894,-67066.5625,5261243.438,-0.4030884547,31.62151761,5328310,32.02460606,1.5,2163.5,792,18419,0,0,463650.5625,463650.5625,0,0,6,0.8441355228
7,0,443566,443566,-20084.5625,-20084.5625,-0.1207137351,-0.1207137351,0,0,0,0,0,0,1,1,463650.5625,463650.5625,0,443566,0,1.014200926
8,0,443566,473258,-20084.5625,9607.4375,-0.1207137351,0.05774333724,29692,0.1784570724,0,13,12,110,0,0,463650.5625,463650.5625,0,443566,1,1.092156649
9,0,443566,5820886,-20084.5625,5357235.438,-0.1207137351,32.19845589,5377320,32.31916962,0,2138,761,18189,0,0,463650.5625,463650.5625,0,443566,2,1.181119919
10,0,463650.5625,463492,5.820766091e-11,-158.5625,3.498440238e-16,-0.0009530041606,-158.5625,-0.0009530041606,0.03412147622,0.03412147622,0,0,1,0,463650.5625,463650.5625,0,443566,3,1.386145592
11,0,463492,505020,-158.5625,41369.4375,-0.0009530041606,0.2486416779,41528,0.2495946821,0,20,19,177,0,0,463650.5625,463650.5625,0,443566,4,1.541196108
12,0,463492,5741590,-158.5625,5277939.438,-0.0009530041606,31.72186515,5278098,31.72281816,0,2109,734,17735,0,0,463650.5625,463650.5625,0,443566,5,1.623135328
