it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,-74353341.5,-73841749,-6664290.126,-6152697.623,-0.25,-0.2308084397,511592.5023,0.01919156027,5.485337543,5.485337543,20492870,67094243,0,0,-67689051.38,0,1,0,0,0.0002386569977
1,0,-73022188.24,-87142643,-5333136.865,-19453591.62,-0.2000639515,-0.7297698351,-14120454.76,-0.5297058836,1.384652492,13.61534751,435454652,475440459,0,0,-67689051.38,-67689051.38,0,0,1,0.01000785828
2,0,-67689051.38,-67401801,0,287250.3767,0,0.01077573047,287250.3767,0.01077573047,1.094219734,1.094219734,39985800,81657450,0,0,-67689051.38,-67689051.38,0,0,2,0.0211827755
3,0,-67689051.38,-96831679,0,-29142627.62,0,-1.093238255,-29142627.62,-1.093238255,1.091896512,12.90810349,113517652,359295705,0,0,-67689051.38,-67689051.38,0,0,3,0.02700519562
4,0,-67689051.38,-65904091,0,1784960.377,0,0.06695988406,1784960.377,0.06695988406,1.275698938,1.275698938,39985800,97229491,0,0,-67689051.38,-67689051.38,0,0,4,0.0352742672
5,0,-67689051.38,-83865309,0,-16176257.62,0,-0.6068259829,-16176257.62,-0.6068259829,1.099997512,8.953201928,70840230,77669124,0,0,-67689051.38,-67689051.38,0,0,5,0.04462122917
6,0,-67836472.79,-947323400,-147421.4166,-879634348.6,-0.005530274561,-32.99805126,-879486927.2,-32.99252098,1.172817975,612.4885535,1.86900145e+10,1.326741156e+11,0,0,-67689051.38,-67689051.38,0,0,6,0.05304789543
7,0,-67689051.38,-66661794,0,1027257.377,0,0.03853588895,1027257.377,0.03853588895,6.126013458,6.126013458,98796500,225591805,0,0,-67689051.38,-67689051.38,0,0,7,0.06477332115
8,0,-67689051.38,-118902374,0,-51213322.62,0,-1.921184464,-51213322.62,-1.921184464,2.726169885,26.27383012,437593660,1675595773,0,0,-67689051.38,-67689051.38,0,0,8,0.0795481205
9,0,-67689051.38,-67815774,0,-126722.6233,0,-0.00475379301,-126722.6233,-0.00475379301,3.20603642,3.20603642,36193710,108380668,0,0,-67689051.38,-67689051.38,0,0,9,0.08937215805
10,0,-68505654.92,-79455145,-816603.5467,-11766093.62,-0.03063355329,-0.4413858566,-10949490.08,-0.4107523033,2.023224128,13.97677587,34750800,103529139,0,0,-67689051.38,-67689051.38,0,0,10,0.0964756012
11,0,-67689051.38,-65744852,0,1944199.377,0,0.07293347604,1944199.377,0.07293347604,1.888402143,1.888402143,34750800,78472995,0,0,-67689051.38,-67689051.38,0,0,11,0.1071846485
12,0,-67689051.38,-116030017,0,-48340965.62,0,-1.813432665,-48340965.62,-1.813432665,1.832201323,23.16779868,415016880,1330204124,0,0,-67689051.38,-67689051.38,0,0,12,0.1135663986
13,0,-67689051.38,-61089782,0,6599269.377,0,0.2475608524,6599269.377,0.2475608524,3.03415845,3.03415845,34750800,83556796,0,0,-67689051.38,-67689051.38,0,0,13,0.1245033741
14,0,-67689051.38,-100199772,0,-32510720.62,0,-1.219586783,-32510720.62,-1.219586783,1.863980557,8.197448137,68036670,119208087,0,0,-67689051.38,-67689051.38,0,0,14,0.133841753
15,0,-67689051.38,-61186602,0,6502449.377,0,0.2439288077,6502449.377,0.2439288077,2.648729634,2.648729634,34750800,105156696,0,0,-67689051.38,-67689051.38,0,0,15,0.1419038773
16,0,-67689051.38,-127771992,0,-60082940.62,0,-2.253913751,-60082940.62,-2.253913751,2.648729634,21.35127037,68036670,525563021,0,0,-67689051.38,-67689051.38,0,0,16,0.1489686966
17,0,-67689051.38,-58469112,0,9219939.377,0,0.3458710231,9219939.377,0.3458710231,2,2,66483500,145120567,0,0,-67689051.38,-67689051.38,0,0,17,0.1574876308
18,0,-68095795.77,-113082598,-406744.3966,-45393546.62,-0.01525835419,-1.702865038,-44986802.23,-1.687606683,2,13,176777277,396237529,0,0,-67689051.38,-67689051.38,0,0,18,0.1649990082
19,0,-68002496.45,-912606185,-313445.0754,-844917133.6,-0.01175838197,-31.69569143,-844603688.5,-31.68393305,2,653.3661936,1.313689492e+10,1.272906774e+11,0,0,-67689051.38,-67689051.38,0,0,19,0.1715662479
20,0,-67689051.38,-55511317,0,12177734.38,0,0.4568278897,12177734.38,0.4568278897,6.767916848,6.767916848,75204349,233953931,0,0,-67689051.38,-67689051.38,0,0,20,0.1828849316
21,0,-67689051.38,-52534647,0,15154404.38,0,0.5684928211,15154404.38,0.5684928211,3.518703337,3.518703337,69133840,174857732,0,0,-67689051.38,-67689051.38,0,0,21,0.1980438232
22,0,-67689051.38,-58247987,0,9441064.377,0,0.3541661677,9441064.377,0.3541661677,2.656485366,2.656485366,69133840,241148987,0,0,-67689051.38,-67689051.38,0,0,22,0.2075145245
23,0,-67689051.38,-145006398,0,-77317346.62,0,-2.900434449,-77317346.62,-2.900434449,1.747125566,18.25287443,320520980,1118576349,0,0,-67689051.38,-67689051.38,0,0,23,0.2133729458
24,0,-67689051.38,-64300308,0,3388743.377,0,0.1271231937,3388743.377,0.1271231937,4.342239902,4.342239902,65183250,168397185,0,0,-67689051.38,-67689051.38,0,0,24,0.226927042
25,0,-67689051.38,-57366948,0,10322103.38,0,0.3872169122,10322103.38,0.3872169122,3.491867358,3.491867358,69133840,237531026,0,0,-67689051.38,-67689051.38,0,0,25,0.233184576
26,0,-67689051.38,-149982190,0,-82293138.62,0,-3.087093189,-82293138.62,-3.087093189,3.343317948,24.65668205,562532600,1876526236,0,0,-67689051.38,-67689051.38,0,0,26,0.2388491631
27,0,-67689051.38,-60208238,0,7480813.377,0,0.2806305411,7480813.377,0.2806305411,3.74856654,3.74856654,69133840,284605132,0,0,-67689051.38,-67689051.38,0,0,27,0.2499606609
28,0,-67689051.38,-115861220,0,-48172168.62,0,-1.807100521,-48172168.62,-1.807100521,2.955839893,26.04416011,62846800,122094323,0,0,-67689051.38,-67689051.38,0,0,28,0.2606041431
29,0,-67689051.38,-61194888,0,6494163.377,0,0.2436179718,6494163.377,0.2436179718,1.811078362,1.811078362,69133840,222757353,0,0,-67689051.38,-67689051.38,0,0,29,0.2692410946
30,0,-67713985.96,-111696372,-24934.58056,-44007320.62,-0.0009353802164,-1.650863025,-43982386.04,-1.649927645,1.653134608,14.34686539,62846800,235588113,0,0,-67689051.38,-67689051.38,0,0,30,0.2766051292
31,0,-67689051.38,-67812508,0,-123456.6233,0,-0.004631274335,-123456.6233,-0.004631274335,1.642884174,1.642884174,69133840,100073177,0,0,-67689051.38,-67689051.38,0,0,31,0.2842931747
32,0,-67689051.38,-93889688,0,-26200636.62,0,-0.9828742495,-26200636.62,-0.9828742495,1.621151868,13.37884813,65183250,311459010,0,0,-67689051.38,-67689051.38,0,0,32,0.2910761833
33,0,-67689051.38,-68128248,0,-439196.6233,0,-0.01647574667,-439196.6233,-0.01647574667,2.516875953,2.516875953,65183250,153623512,0,0,-67689051.38,-67689051.38,0,0,33,0.2994217873
34,0,-67689051.38,-98858108,0,-31169056.62,0,-1.169256441,-31169056.62,-1.169256441,1.727012661,17.27298734,69133840,444507079,0,0,-67689051.38,-67689051.38,0,0,34,0.3073933125
35,0,-67689051.38,-857121628,0,-789432576.6,0,-29.61427856,-789432576.6,-29.61427856,2.392984286,635.5599438,9711478400,1.25077793e+11,0,0,-67689051.38,-67689051.38,0,0,35,0.3151965141
36,0,-67689051.38,-67913370,0,-224318.6233,0,-0.008414948143,-224318.6233,-0.008414948143,6.323541093,6.323541093,239606670,315902834,0,0,-67689051.38,-67689051.38,0,0,36,0.3272106647
37,0,-67689051.38,-64640750,0,3048301.377,0,0.114352066,3048301.377,0.114352066,2.478098954,2.478098954,30960780,76296165,0,0,-67689051.38,-67689051.38,0,0,37,0.3428316116
38,0,-67689051.38,-116358442,0,-48669390.62,0,-1.825752995,-48669390.62,-1.825752995,2.421406677,27.57859332,556976900,3144844971,0,0,-67689051.38,-67689051.38,0,0,38,0.3490154743
39,0,-67689051.38,-67373674,0,315377.3767,0,0.01183086911,315377.3767,0.01183086911,2.768148846,2.768148846,30960780,68066702,0,0,-67689051.38,-67689051.38,0,0,39,0.3643882275
