it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,-2451537.325,-2446894,-63221.66251,-58578.33749,-0.5,-0.4632774207,4643.325024,0.03672257925,0.4178579285,0.4178579285,0.00047,0.00047,0,0,-2388315.663,0,1,0,0,0.0005125999451
1,0,-2446863.912,-2454149,-58548.2493,-65833.33749,-0.4630394629,-0.5206549059,-7285.088187,-0.05761544301,0.0409363092,14.95906369,1,5.15811875,0,0,-2388315.663,-2388315.663,0,0,1,0.01775670052
2,0,-2388315.663,-2431121,0,-42805.33749,0,-0.3385337856,-42805.33749,-0.3385337856,1.266321296,1.266321296,0.01574125,0.01574125,0,0,-2388315.663,-2388315.663,0,0,2,0.03199958801
3,0,-2388315.663,-2342918,0,45397.66251,0,0.3590356589,45397.66251,0.3590356589,0.8982666167,13.10173338,1,2.13129125,0,0,-2388315.663,-2388315.663,0,0,3,0.04606151581
4,0,-2388315.663,-2430200,0,-41884.33749,0,-0.3312498899,-41884.33749,-0.3312498899,1.244363973,1.244363973,0.01105125,0.01360375,0,0,-2388315.663,-2388315.663,0,0,4,0.0605096817
5,0,-2429207.007,-2429290,-40891.34448,-40974.33749,-0.3233966243,-0.3240529896,-82.99300773,-0.0006563652744,0.9113607403,0.9113607403,0.00377,0.00377,0,0,-2388315.663,-2388315.663,0,0,5,0.07375955582
6,0,-2429048.654,-2433045,-40732.99182,-44729.33749,-0.3221442635,-0.3537500891,-3996.345672,-0.03160582555,0.3283614589,9.671638541,1,3.13420125,0,0,-2388315.663,-2388315.663,0,0,6,0.08784294128
7,0,-2388315.663,-2429910,0,-41594.33749,0,-0.3289563722,-41594.33749,-0.3289563722,1.474541279,1.474541279,0.01466125,0.01466125,0,0,-2388315.663,-2388315.663,0,0,7,0.1019015312
8,0,-2388315.663,-2350188,0,38127.66251,0,0.3015395435,38127.66251,0.3015395435,0.8139842505,28.18601575,1,5.38931625,0,0,-2388315.663,-2388315.663,0,0,8,0.1158306599
9,0,-2388315.663,-2431000,0,-42684.33749,0,-0.3375768352,-42684.33749,-0.3375768352,1.185971826,1.185971826,0.017125,0.017125,0,0,-2388315.663,-2388315.663,0,0,9,0.1299471855
10,0,-2388315.663,-2348201,0,40114.66251,0,0.3172540939,40114.66251,0.3172540939,1.028207024,22.97179298,1,4.17974875,0,0,-2388315.663,-2388315.663,0,0,10,0.1442887783
11,0,-2388315.663,-2431201,0,-42885.33749,0,-0.3391664802,-42885.33749,-0.3391664802,1.399000256,1.399000256,0.02044,0.02044,0,0,-2388315.663,-2388315.663,0,0,11,0.1584584713
12,0,-2388315.663,-2326786,0,61529.66251,0,0.4866185107,61529.66251,0.4866185107,1.356210343,18.64378966,1,1.102255,0,0,-2388315.663,-2388315.663,0,0,12,0.1725823879
13,0,-2388315.663,-2414236,0,-25920.33749,0,-0.2049956966,-25920.33749,-0.2049956966,1.196122508,1.196122508,0.0175625,0.0175625,0,0,-2388315.663,-2388315.663,0,0,13,0.1867175102
14,0,-2388315.663,-2413326,0,-25010.33749,0,-0.1977987963,-25010.33749,-0.1977987963,0.4392443773,0.4392443773,0.00438875,0.00438875,0,0,-2388315.663,-2388315.663,0,0,14,0.200350523
15,0,-2396435.824,-2326236,-8120.161968,62079.66251,-0.06421977567,0.4909682856,70199.82448,0.5551880613,0.185394445,9.814605555,1,3.10439125,0,0,-2388315.663,-2388315.663,0,0,15,0.2144274712
16,0,-2388315.663,-2414205,0,-25889.33749,0,-0.2047505274,-25889.33749,-0.2047505274,0.8467000263,0.8467000263,0.0072375,0.0072375,0,0,-2388315.663,-2388315.663,0,0,16,0.2284455299
17,0,-2388315.663,-2327655,0,60660.66251,0,0.4797458664,60660.66251,0.4797458664,0.3315168988,14.6684831,1,2.13489875,0,0,-2388315.663,-2388315.663,0,0,17,0.2424044609
