it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,6875,0,-2667.5,-9542.5,-0.5,-1.788659794,-6875,-1.288659794,20,20,1,50,0,0,9542.5,0,1,0,0,0.0001287460327
1,0,7560,1575,-1982.5,-7967.5,-0.3716026242,-1.49343955,-5985,-1.121836926,16,16,1,42.7781746,0,0,9542.5,9542.5,0,0,1,0.003434419632
2,0,7615,12785,-1927.5,3242.5,-0.3612933458,0.6077788191,5170,0.9690721649,15,15,1,16,0,0,9542.5,9542.5,0,0,2,0.005853176117
3,0,8655,7175,-887.5,-2367.5,-0.1663542643,-0.4437675726,-1480,-0.2774133083,2.3125,2.3125,1,10.18650794,0,0,9542.5,9542.5,0,0,3,0.007520675659
4,0,8625,7625,-917.5,-1917.5,-0.171977507,-0.3594189316,-1000,-0.1874414246,0.3125,0.3125,1,5.556349206,0,0,9542.5,9542.5,0,0,4,0.008429527283
5,0,8625,15725,-917.5,6182.5,-0.171977507,1.158856607,7100,1.330834114,0.3125,22.6875,7,31.56,0,0,9542.5,9542.5,0,0,5,0.009246826172
6,0,9050,7695,-492.5,-1847.5,-0.09231490159,-0.3462980319,-1355,-0.2539831303,3.057291667,3.057291667,1,6.707539683,0,0,9542.5,9542.5,0,0,6,0.01019501686
7,0,9445,24940,-97.5,15397.5,-0.01827553889,2.886129335,15495,2.904404873,0.390625,21.609375,7,32.12,0,0,9542.5,9542.5,0,0,7,0.01121807098
8,0,9542.5,7560,0,-1982.5,0,-0.3716026242,-1982.5,-0.3716026242,2.88203125,2.88203125,1,7.832142857,0,0,9542.5,9542.5,0,0,8,0.01234126091
9,0,9542.5,24320,0,14777.5,0,2.769915651,14777.5,2.769915651,1.785232843,22.21476716,5,22.69666667,0,0,9542.5,9542.5,0,0,9,0.01428318024
10,0,9542.5,7610,0,-1932.5,0,-0.362230553,-1932.5,-0.362230553,3.06875,3.06875,1,4.938809524,0,0,9542.5,9542.5,0,0,10,0.01575541496
11,0,9542.5,27940,0,18397.5,0,3.448453608,18397.5,3.448453608,0.5196078431,28.48039216,8,34.68,0,0,9542.5,9542.5,0,0,11,0.01695632935
12,0,9542.5,8130,0,-1412.5,0,-0.2647610122,-1412.5,-0.2647610122,3.469958644,3.469958644,1,9.407142857,0,0,9542.5,9542.5,0,0,12,0.01850032806
13,0,9542.5,12855,-1.818989404e-12,3312.5,-3.409539651e-16,0.6208997188,3312.5,0.6208997188,2.332942073,16.07876524,1.56,8.987460317,0,0,9542.5,9542.5,0,0,13,0.02023887634
14,0,9542.5,7380,0,-2162.5,0,-0.4053420806,-2162.5,-0.4053420806,1.59375,1.59375,1,7.324206349,0,0,9542.5,9542.5,0,0,14,0.02217841148
15,0,9130,25265,-412.5,15722.5,-0.07731958763,2.947047798,16135,3.024367385,0.390625,27.609375,7,35.12,0,0,9542.5,9542.5,0,0,15,0.02331352234
16,0,9542.5,7535,0,-2007.5,0,-0.3762886598,-2007.5,-0.3762886598,0.5827148438,0.5827148438,1,6.790873016,0,0,9542.5,9542.5,0,0,16,0.02442979813
17,0,9285,24550,-257.5,15007.5,-0.04826616682,2.813027179,15265,2.861293346,0.390625,22.609375,7,34.12,0,0,9542.5,9542.5,0,0,17,0.02547359467
18,0,9542.5,7530,0,-2012.5,0,-0.3772258669,-2012.5,-0.3772258669,0.4700520833,0.4700520833,1,6.478571429,0,0,9542.5,9542.5,0,0,18,0.02638959885
19,0,9280,24425,-262.5,14882.5,-0.04920337395,2.789597001,15145,2.838800375,0.390625,20.609375,8,35.12,0,0,9542.5,9542.5,0,0,19,0.02731776237
20,0,9542.5,7460,0,-2082.5,0,-0.3903467666,-2082.5,-0.3903467666,1.97578125,1.97578125,1,7.436507937,0,0,9542.5,9542.5,0,0,20,0.02839183807
21,0,9429.375,20800,-113.125,11257.5,-0.02120431115,2.110121837,11370.625,2.131326148,1.59375,24.40625,2,17.29666667,0,0,9542.5,9542.5,0,0,21,0.02992367744
22,0,9542.5,6060,0,-3482.5,0,-0.652764761,-3482.5,-0.652764761,7.847802161,7.847802161,1,16.97055556,0,0,9542.5,9542.5,0,0,22,0.03202319145
23,0,9542.5,7035,0,-2507.5,0,-0.4700093721,-2507.5,-0.4700093721,5.94070039,5.94070039,1,12.40984127,0,0,9542.5,9542.5,0,0,23,0.03357863426
24,0,9542.5,7185,-1.818989404e-12,-2357.5,-3.409539651e-16,-0.4418931584,-2357.5,-0.4418931584,5.508317786,5.508317786,0.98,10.29873016,0,0,9542.5,9542.5,0,0,24,0.03510808945
25,0,9076.25,10700,-466.25,1157.5,-0.0873945642,0.2169634489,1623.75,0.3043580131,5.453125,10.703125,1.6,9.817857143,0,0,9542.5,9542.5,0,0,25,0.03655409813
26,0,9542.5,7070,0,-2472.5,0,-0.4634489222,-2472.5,-0.4634489222,1.095861486,1.095861486,1,4.003253968,0,0,9542.5,9542.5,0,0,26,0.03789758682
27,0,8770,25540,-772.5,15997.5,-0.1447985005,2.998594189,16770,3.14339269,0.375,16.625,7,23.68,0,0,9542.5,9542.5,0,0,27,0.0389893055
28,0,9542.5,7020,0,-2522.5,0,-0.4728209934,-2522.5,-0.4728209934,0.63203125,0.63203125,1,4.10515873,0,0,9542.5,9542.5,0,0,28,0.03995704651
29,0,8770,25030,-772.5,15487.5,-0.1447985005,2.902999063,16260,3.047797563,0.390625,14.609375,7,19.72,0,0,9542.5,9542.5,0,0,29,0.04093432426
30,0,9542.5,22100,0,12557.5,0,2.353795689,12557.5,2.353795689,0.61640625,37.32109375,5,45.88,0,0,9542.5,9542.5,0,0,30,0.04188680649
31,0,9542.5,8770,0,-772.5,0,-0.1447985005,-772.5,-0.1447985005,0.11640625,0.11640625,0.2,0.9431746032,0,0,9542.5,9542.5,0,0,31,0.04314684868
32,0,9470,25015,-72.5,15472.5,-0.01358950328,2.900187441,15545,2.913776945,0.09375,18.90625,7,26.52,0,0,9542.5,9542.5,0,0,32,0.04436230659
33,0,9542.5,8820,0,-722.5,0,-0.1354264292,-722.5,-0.1354264292,1.16578125,1.16578125,0.2,1.106269841,0,0,9542.5,9542.5,0,0,33,0.04539704323
34,0,9542.5,22690,0,13147.5,0,2.464386129,13147.5,2.464386129,0.378125,10.621875,7,17.68,0,0,9542.5,9542.5,0,0,34,0.04650640488
35,0,9542.5,7970,0,-1572.5,0,-0.2947516401,-1572.5,-0.2947516401,0.36171875,0.36171875,0.2,1.393174603,0,0,9542.5,9542.5,0,0,35,0.04738473892
36,0,9020,29820,-522.5,20277.5,-0.09793814433,3.800843486,20800,3.898781631,0.203125,26.796875,7,38.4,0,0,9542.5,9542.5,0,0,36,0.04824876785
37,0,9542.5,8345,0,-1197.5,0,-0.2244611059,-1197.5,-0.2244611059,0.24921875,0.24921875,0.2,0.7897619048,0,0,9542.5,9542.5,0,0,37,0.04931735992
38,0,9345,26315,-197.5,16772.5,-0.03701968135,3.143861293,16970,3.180880975,0.1875,12.8125,7,19.36,0,0,9542.5,9542.5,0,0,38,0.05032134056
39,0,9542.5,8295,0,-1247.5,0,-0.2338331771,-1247.5,-0.2338331771,0.26484375,0.26484375,0.2,0.8766666667,0,0,9542.5,9542.5,0,0,39,0.05119419098
40,0,9345,26665,-197.5,17122.5,-0.03701968135,3.209465792,17320,3.246485473,0.203125,11.796875,8,21.4,0,0,9542.5,9542.5,0,0,40,0.05210375786
41,0,9542.5,18390,0,8847.5,0,1.658388004,8847.5,1.658388004,0.24921875,36.24921875,4,47.4,0,0,9542.5,9542.5,0,0,41,0.05294299126
42,0,9497,8870,-45.5,-672.5,-0.008528584817,-0.126054358,-627,-0.1175257732,1.2625,1.2625,0.8,1.866666667,0,0,9542.5,9542.5,0,0,42,0.0544064045
43,0,9542.5,25520,0,15977.5,0,2.994845361,15977.5,2.994845361,0.1625,25.8375,7,34.48,0,0,9542.5,9542.5,0,0,43,0.05572009087
44,0,9542.5,7645,0,-1897.5,0,-0.3556701031,-1897.5,-0.3556701031,2.30859375,2.30859375,1,5.931587302,0,0,9542.5,9542.5,0,0,44,0.05684137344
45,0,8791,8215,-751.5,-1327.5,-0.1408622306,-0.2488284911,-576,-0.1079662605,0.8625,0.8625,0.8,2.383174603,0,0,9542.5,9542.5,0,0,45,0.05784583092
46,0,8915,25560,-627.5,16017.5,-0.1176194939,3.002343018,16645,3.119962512,0.09375,21.90625,7,32.48,0,0,9542.5,9542.5,0,0,46,0.05869793892
47,0,9542.5,8145,0,-1397.5,0,-0.2619493908,-1397.5,-0.2619493908,0.31171875,0.31171875,0.8,2.788730159,0,0,9542.5,9542.5,0,0,47,0.05963182449
48,0,9345,24410,-197.5,14867.5,-0.03701968135,2.78678538,15065,2.823805061,0.25,18.75,7,26.48,0,0,9542.5,9542.5,0,0,48,0.06060314178
49,0,9542.5,8095,0,-1447.5,0,-0.271321462,-1447.5,-0.271321462,0.32734375,0.32734375,0.8,2.788730159,0,0,9542.5,9542.5,0,0,49,0.06155085564
