it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,-2451537.325,-2446894,-27983.58126,-23340.25623,-0.25,-0.2085174161,4643.325024,0.04148258385,0.4178579285,0.4178579285,0.00047,0.00047,0,0,-2423553.744,0,1,0,0,0.0005664825439
1,0,-2446863.912,-2460071,-23310.16804,-36517.25623,-0.208248614,-0.3262382314,-13207.08819,-0.1179896174,0.0409363092,24.95906369,1,9.25376375,0,0,-2423553.744,-2423553.744,0,0,1,0.01745533943
2,0,-2423553.744,-2416436,4.656612873e-10,7117.743768,4.160129497e-15,0.06358857095,7117.743768,0.06358857095,1.578515158,1.578515158,0.01062875,0.01062875,0,0,-2423553.744,-2423553.744,0,0,2,0.03178334236
3,0,-2423553.744,-2437823,-4.656612873e-10,-14269.25623,-4.160129497e-15,-0.127478825,-14269.25623,-0.127478825,1.420245485,21.57975451,1,3.19395875,0,0,-2423553.744,-2423553.744,0,0,3,0.04597449303
4,0,-2423553.744,-2432659,0,-9105.256232,0,-0.08134462981,-9105.256232,-0.08134462981,1.440552422,1.440552422,0.00697375,0.00697375,0,0,-2423553.744,-2423553.744,0,0,4,0.06237411499
5,0,-2424075.848,-2346289,-522.1043305,77264.74377,-0.004664380925,0.6902685459,77786.8481,0.6949329268,0.6622902555,21.33770974,1,4.14078,0,0,-2423553.744,-2423553.744,0,0,5,0.07887601852
6,0,-2423553.744,-2433454,0,-9900.256232,0,-0.08844700881,-9900.256232,-0.08844700881,0.6303837062,0.6303837062,0.0050725,0.0050725,0,0,-2423553.744,-2423553.744,0,0,6,0.09319925308
7,0,-2427215.16,-2347495,-3661.416415,76058.74377,-0.03271039884,0.6794943709,79720.16018,0.7122047698,0.4817014423,23.51829856,1,4.166945,0,0,-2423553.744,-2423553.744,0,0,7,0.1076028347
8,0,-2423553.744,-2432666,0,-9112.256232,0,-0.08140716648,-9112.256232,-0.08140716648,0.711688657,0.711688657,0.00736625,0.00736625,0,0,-2423553.744,-2423553.744,0,0,8,0.1218104362
9,0,-2423902.586,-2349836,-348.8426948,73717.74377,-0.003116494379,0.6585803216,74066.58646,0.6616968159,0.6975229038,28.3024771,1,4.3848175,0,0,-2423553.744,-2423553.744,0,0,9,0.136248827
