it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,203.5,0,-9.625,-213.125,-0.25,-5.535714286,-203.5,-5.285714286,36,36,1,16,0,0,213.125,0,1,0,0,0.0002472400665
1,0,203.5,60,-9.625,-153.125,-0.25,-3.977272727,-143.5,-3.727272727,36,51.625,3,316,0,0,213.125,213.125,0,0,1,0.00434756279
2,0,213.125,214,2.842170943e-14,0.875,7.38226219e-16,0.02272727273,0.875,0.02272727273,4.8125,4.8125,0,0,1,1,213.125,213.125,0,214,0,0.2008721828
3,0,213.125,140,-1.648459147e-12,-73.125,-4.28171207e-14,-1.899350649,-73.125,-1.899350649,4.8125,24.421875,1,56,0,0,213.125,213.125,0,214,1,0.401058197
4,0,213.125,3400,0,3186.875,0,82.77597403,3186.875,82.77597403,4.8125,301.84375,6,1100,0,0,213.125,213.125,0,214,2,0.4618906975
5,0,213.125,3784,0,3570.875,0,92.75,3570.875,92.75,5.189163854,339.9542148,5,1226,0,0,213.125,213.125,0,214,3,0.6054611206
6,0,213.125,4674,1.705302566e-13,4460.875,4.429357314e-15,115.8668831,4460.875,115.8668831,4.8125,371.09375,5,1288,0,0,213.125,213.125,0,214,4,0.6993002892
7,0,213.125,3296,0,3082.875,0,80.07467532,3082.875,80.07467532,4.8125,330.515625,5,1194,0,0,213.125,213.125,0,214,5,0.7973823547
8,0,213.125,3382,-2.842170943e-13,3168.875,-7.38226219e-15,82.30844156,3168.875,82.30844156,4.8125,325.625,5,1140,0,0,213.125,213.125,0,214,6,0.964227438
9,0,213.125,3682,1.449507181e-12,3468.875,3.764953717e-14,90.10064935,3468.875,90.10064935,5.796875,339.40625,5,1236,0,0,213.125,213.125,0,214,7,1.070980072
10,0,213.125,3164,2.273736754e-13,2950.875,5.905809752e-15,76.6461039,2950.875,76.6461039,4.8125,323.515625,5,1152,0,0,213.125,213.125,0,214,8,1.201649904
11,0,213.125,3448,-4.547473509e-13,3234.875,-1.18116195e-14,84.02272727,3234.875,84.02272727,5.211584071,312.8638171,5,1152,0,0,213.125,213.125,0,214,9,1.354785204
12,0,213.125,3810,5.684341886e-14,3596.875,1.476452438e-15,93.42532468,3596.875,93.42532468,5.308312084,347.1858708,5,1236,0,0,213.125,213.125,0,214,10,1.521750689
13,0,213.125,3568,5.684341886e-14,3354.875,1.476452438e-15,87.13961039,3354.875,87.13961039,5.291996872,336.8565925,5,1172,0,0,213.125,213.125,0,214,11,1.672186136
14,0,213.125,3526,5.684341886e-14,3312.875,1.476452438e-15,86.0487013,3312.875,86.0487013,5.38233443,355.3700708,5,1220,0,0,213.125,213.125,0,214,12,1.829931259
15,0,213.125,3512,8.526512829e-13,3298.875,2.214678657e-14,85.68506494,3298.875,85.68506494,5.419368309,316.9775085,5,1124,0,0,213.125,213.125,0,214,13,2.014162064
16,0,213.125,3438,1.136868377e-13,3224.875,2.952904876e-15,83.76298701,3224.875,83.76298701,4.8125,341.40625,6,1238,0,0,213.125,213.125,0,214,14,2.16663599
