it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,203.5,0,-25.875,-229.375,-0.75,-6.648550725,-203.5,-5.898550725,36,36,1,16,0,0,229.375,0,1,0,0,0.0002527236938
1,0,203.5,16,-25.875,-213.375,-0.75,-6.184782609,-187.5,-5.434782609,36,45.375,2,198,0,0,229.375,229.375,0,0,1,0.004449129105
2,0,229.375,184,5.684341886e-14,-45.375,1.647635329e-15,-1.315217391,-45.375,-1.315217391,32.33333333,32.33333333,1,16,0,0,229.375,229.375,0,0,2,0.1684229374
3,0,229.375,220,-8.526512829e-14,-9.375,-2.471452994e-15,-0.2717391304,-9.375,-0.2717391304,14.0625,14.0625,0,0,1,1,229.375,229.375,0,220,0,0.3899080753
4,0,220,356,-9.375,126.625,-0.2717391304,3.670289855,136,3.942028986,-1.554312234e-15,14,7,68,0,0,229.375,229.375,0,220,1,0.5492765903
5,0,220,220,-9.375,-9.375,-0.2717391304,-0.2717391304,2.98427949e-12,8.650085479e-14,3.067731193e-13,1.078418346e-11,0,0,1,0,229.375,229.375,0,220,2,0.6406133175
6,0,220,174,-9.375,-55.375,-0.2717391304,-1.605072464,-46,-1.333333333,-2.753353101e-14,10,2,64,0,0,229.375,229.375,0,220,3,0.693048954
7,0,220,3616,-9.375,3386.625,-0.2717391304,98.16304348,3396,98.43478261,2.886579864e-15,332,5,1218,0,0,229.375,229.375,0,220,4,0.8297111988
8,0,220,3634,-9.375,3404.625,-0.2717391304,98.68478261,3414,98.95652174,-2.486899575e-14,337,5,1208,0,0,229.375,229.375,0,220,5,0.967261076
9,0,220,4142,-9.375,3912.625,-0.2717391304,113.4094203,3922,113.6811594,6.605826997e-14,384,5,1314,0,0,229.375,229.375,0,220,6,1.157301903
10,0,220,3618,-9.375,3388.625,-0.2717391304,98.22101449,3398,98.49275362,-3.264055692e-14,330,6,1190,0,0,229.375,229.375,0,220,7,1.375785112
11,0,220,3982,-9.375,3752.625,-0.2717391304,108.7717391,3762,109.0434783,-1.731947918e-14,344,5,1202,0,0,229.375,229.375,0,220,8,1.643097401
12,0,220,3492,-9.375,3262.625,-0.2717391304,94.56884058,3272,94.84057971,2.786659792e-14,323,5,1088,0,0,229.375,229.375,0,220,9,1.8525455
13,0,220,3144,-9.375,2914.625,-0.2717391304,84.48188406,2924,84.75362319,6.006306563e-14,316,6,1112,0,0,229.375,229.375,0,220,10,2.029969931
14,0,220,3172,-9.375,2942.625,-0.2717391304,85.29347826,2952,85.56521739,-4.8894222e-13,327,5,1176,0,0,229.375,229.375,0,220,11,2.165198565
15,0,220,3428,-9.375,3198.625,-0.2717391304,92.71376812,3208,92.98550725,2.675637489e-14,309,5,1140,0,0,229.375,229.375,0,220,12,2.331003428
16,0,220,3838,-9.375,3608.625,-0.2717391304,104.5978261,3618,104.8695652,9.103828802e-15,348,5,1264,0,0,229.375,229.375,0,220,13,2.465185165
17,0,220,3628,-9.375,3398.625,-0.2717391304,98.51086957,3408,98.7826087,3.974598428e-14,328,5,1180,0,0,229.375,229.375,0,220,14,2.672844887
18,0,220,3694,-9.375,3464.625,-0.2717391304,100.423913,3474,100.6956522,-1.154631946e-14,322,5,1182,0,0,229.375,229.375,0,220,15,2.859550238
19,0,220,3400,-9.375,3170.625,-0.2717391304,91.90217391,3180,92.17391304,-9.992007222e-16,308,7,1114,0,0,229.375,229.375,0,220,16,3.026607037
20,0,220,4006,-9.375,3776.625,-0.2717391304,109.4673913,3786,109.7391304,1.121325255e-14,342,6,1198,0,0,229.375,229.375,0,220,17,3.186761618
21,0,220,3612,-9.375,3382.625,-0.2717391304,98.04710145,3392,98.31884058,6.106226635e-15,317,5,1116,0,0,229.375,229.375,0,220,18,3.362354517
22,0,220,3408,-9.375,3178.625,-0.2717391304,92.13405797,3188,92.4057971,-4.06341627e-14,321,5,1168,0,0,229.375,229.375,0,220,19,3.510552406
23,0,220,4208,-9.375,3978.625,-0.2717391304,115.3224638,3988,115.5942029,5.706546347e-13,307,6,1126,0,0,229.375,229.375,0,220,20,3.670900822
24,0,220,2738,-9.375,2508.625,-0.2717391304,72.71376812,2518,72.98550725,3.108624469e-15,305,5,1118,0,0,229.375,229.375,0,220,21,3.848662138
25,0,220,220,-9.375,-9.375,-0.2717391304,-0.2717391304,-3.211653166e-12,-9.309139611e-14,-7.5028872e-13,7.341016683e-12,0,0,1,0,229.375,229.375,0,220,22,4.027609348
26,0,220,682,-9.375,452.625,-0.2717391304,13.11956522,462,13.39130435,0,29,7,124,0,0,229.375,229.375,0,220,23,4.224340677
27,0,220,3636,-9.375,3406.625,-0.2717391304,98.74275362,3416,99.01449275,-2.309263891e-14,318,5,1182,0,0,229.375,229.375,0,220,24,4.364775896
28,0,220,3204,-9.375,2974.625,-0.2717391304,86.22101449,2984,86.49275362,1.687538997e-14,316,5,1096,0,0,229.375,229.375,0,220,25,4.492863894
29,0,220,3564,-9.375,3334.625,-0.2717391304,96.6557971,3344,96.92753623,1.765254609e-14,333,5,1176,0,0,229.375,229.375,0,220,26,4.660803556
30,0,220,3784,-9.375,3554.625,-0.2717391304,103.0326087,3564,103.3043478,1.33226763e-15,309,5,1122,0,0,229.375,229.375,0,220,27,4.831468344
31,0,220,3624,-9.375,3394.625,-0.2717391304,98.39492754,3404,98.66666667,-1.421085472e-14,352,5,1238,0,0,229.375,229.375,0,220,28,4.967298985
32,0,220,3590,-9.375,3360.625,-0.2717391304,97.40942029,3370,97.68115942,-1.463273946e-13,323,5,1150,0,0,229.375,229.375,0,220,29,5.09923625
33,0,220,3982,-9.375,3752.625,-0.2717391304,108.7717391,3762,109.0434783,-2.431388424e-13,336,5,1128,0,0,229.375,229.375,0,220,30,5.263743401
34,0,220,220,-9.375,-9.375,-0.2717391304,-0.2717391304,4.547473509e-13,1.318108263e-14,1.411093464e-13,5.089595412e-12,0,0,1,0,229.375,229.375,0,220,31,5.436064482
35,0,220,424,-9.375,194.625,-0.2717391304,5.641304348,204,5.913043478,6.883382753e-15,25,7,120,0,0,229.375,229.375,0,220,32,5.559413671
36,0,220,4032,-9.375,3802.625,-0.2717391304,110.2210145,3812,110.4927536,2.176037128e-14,330,5,1170,0,0,229.375,229.375,0,220,33,5.596319199
37,0,220,3442,-9.375,3212.625,-0.2717391304,93.11956522,3222,93.39130435,1.443289932e-14,320,5,1130,0,0,229.375,229.375,0,220,34,5.76447463
38,0,220,3492,-9.375,3262.625,-0.2717391304,94.56884058,3272,94.84057971,-4.551914401e-15,325,5,1094,0,0,229.375,229.375,0,220,35,5.943453789
39,0,220,3530,-9.375,3300.625,-0.2717391304,95.67028986,3310,95.94202899,-4.05231404e-14,322,5,1128,0,0,229.375,229.375,0,220,36,6.140351057
40,0,220,3342,-9.375,3112.625,-0.2717391304,90.22101449,3122,90.49275362,2.886579864e-14,318,5,1106,0,0,229.375,229.375,0,220,37,6.291565418
41,0,220,3504,-9.375,3274.625,-0.2717391304,94.91666667,3284,95.1884058,-1.665334537e-15,318,6,1100,0,0,229.375,229.375,0,220,38,6.451644421
42,0,220,3748,-9.375,3518.625,-0.2717391304,101.9891304,3528,102.2608696,-5.950795412e-14,335,5,1162,0,0,229.375,229.375,0,220,39,6.604203701
43,0,220,3690,-9.375,3460.625,-0.2717391304,100.307971,3470,100.5797101,1.182387521e-13,327,5,1140,0,0,229.375,229.375,0,220,40,6.795624495
44,0,220,3876,-9.375,3646.625,-0.2717391304,105.6992754,3656,105.9710145,3.552713679e-15,328,5,1172,0,0,229.375,229.375,0,220,41,6.972118616
45,0,220,3450,-9.375,3220.625,-0.2717391304,93.35144928,3230,93.62318841,-5.995204333e-15,332,5,1132,0,0,229.375,229.375,0,220,42,7.154580355
46,0,220,3386,-9.375,3156.625,-0.2717391304,91.49637681,3166,91.76811594,-1.199040867e-14,318,6,1112,0,0,229.375,229.375,0,220,43,7.336669683
47,0,220,3138,-9.375,2908.625,-0.2717391304,84.30797101,2918,84.57971014,2.775557562e-14,312,5,1118,0,0,229.375,229.375,0,220,44,7.534531832
48,0,220,3786,-9.375,3556.625,-0.2717391304,103.0905797,3566,103.3623188,-9.325873407e-15,327,5,1160,0,0,229.375,229.375,0,220,45,7.730240583
49,0,220,3706,-9.375,3476.625,-0.2717391304,100.7717391,3486,101.0434783,4.107825191e-14,324,5,1180,0,0,229.375,229.375,0,220,46,7.885239124
50,0,220,4022,-9.375,3792.625,-0.2717391304,109.9311594,3802,110.2028986,-2.908784325e-14,312,5,1160,0,0,229.375,229.375,0,220,47,8.06551981
51,0,220,3834,-9.375,3604.625,-0.2717391304,104.4818841,3614,104.7536232,-3.395062009e-13,348,5,1200,0,0,229.375,229.375,0,220,48,8.225136518
52,0,220,3590,-9.375,3360.625,-0.2717391304,97.40942029,3370,97.68115942,5.062616992e-14,341,5,1262,0,0,229.375,229.375,0,220,49,8.420061827
53,0,220,4006,-9.375,3776.625,-0.2717391304,109.4673913,3786,109.7391304,-1.150191054e-13,348,6,1240,0,0,229.375,229.375,0,220,50,8.580675125
54,0,220,3816,-9.375,3586.625,-0.2717391304,103.9601449,3596,104.2318841,1.35447209e-14,316,6,1126,0,0,229.375,229.375,0,220,51,8.756172657
55,0,220,3506,-9.375,3276.625,-0.2717391304,94.97463768,3286,95.24637681,-4.0745185e-14,323,5,1118,0,0,229.375,229.375,0,220,52,8.969362974
56,0,220,2828,-9.375,2598.625,-0.2717391304,75.32246377,2608,75.5942029,-5.107025913e-14,307,5,1114,0,0,229.375,229.375,0,220,53,9.131079674
57,0,220,3308,-9.375,3078.625,-0.2717391304,89.23550725,3088,89.50724638,4.996003611e-15,313,5,1128,0,0,229.375,229.375,0,220,54,9.285279989
58,0,220,3598,-9.375,3368.625,-0.2717391304,97.64130435,3378,97.91304348,4.385380947e-14,315,4,1124,0,0,229.375,229.375,0,220,55,9.440795422
59,0,220,3676,-9.375,3446.625,-0.2717391304,99.90217391,3456,100.173913,2.42250664e-13,342,6,1162,0,0,229.375,229.375,0,220,56,9.599538565
60,0,220,3594,-9.375,3364.625,-0.2717391304,97.52536232,3374,97.79710145,3.261835246e-13,342,5,1206,0,0,229.375,229.375,0,220,57,9.783478975
61,0,220,4002,-9.375,3772.625,-0.2717391304,109.3514493,3782,109.6231884,-2.908784325e-14,329,5,1160,0,0,229.375,229.375,0,220,58,9.963239431
62,0,220,3450,-9.375,3220.625,-0.2717391304,93.35144928,3230,93.62318841,8.411049635e-13,325,6,1142,0,0,229.375,229.375,0,220,59,10.12734556
63,0,220,3830,-9.375,3600.625,-0.2717391304,104.365942,3610,104.6376812,-5.728750807e-14,328,5,1258,0,0,229.375,229.375,0,220,60,10.29205632
64,0,220,3308,-9.375,3078.625,-0.2717391304,89.23550725,3088,89.50724638,-2.797762022e-14,328,5,1162,0,0,229.375,229.375,0,220,61,10.43437958
65,0,220,3738,-9.375,3508.625,-0.2717391304,101.6992754,3518,101.9710145,3.129718706e-13,335,6,1190,0,0,229.375,229.375,0,220,62,10.60949779
66,0,220,3446,-9.375,3216.625,-0.2717391304,93.23550725,3226,93.50724638,9.492406861e-14,320,5,1140,0,0,229.375,229.375,0,220,63,10.80910015
67,0,220,3464,-9.375,3234.625,-0.2717391304,93.75724638,3244,94.02898551,3.197442311e-13,347,5,1264,0,0,229.375,229.375,0,220,64,10.95971274
68,0,220,3058,-9.375,2828.625,-0.2717391304,81.98913043,2838,82.26086957,-4.107825191e-14,312,5,1074,0,0,229.375,229.375,0,220,65,11.12909174
69,0,220,220,-9.375,-9.375,-0.2717391304,-0.2717391304,-2.188471626e-11,-6.343396018e-13,2.413524515e-12,4.13249974e-11,0,0,1,0,229.375,229.375,0,220,66,11.29697728
70,0,220,618,-9.375,388.625,-0.2717391304,11.26449275,398,11.53623188,2.131628207e-14,27,7,128,0,0,229.375,229.375,0,220,67,11.46275568
71,0,220,3640,-9.375,3410.625,-0.2717391304,98.85869565,3420,99.13043478,-6.927791674e-14,320,4,1164,0,0,229.375,229.375,0,220,68,11.60069156
72,0,220,3644,-9.375,3414.625,-0.2717391304,98.97463768,3424,99.24637681,-2.69784195e-14,329,5,1176,0,0,229.375,229.375,0,220,69,11.76856375
73,0,220,3416,-9.375,3186.625,-0.2717391304,92.36594203,3196,92.63768116,-1.887379142e-14,324,5,1176,0,0,229.375,229.375,0,220,70,11.95356703
74,0,220,3638,-9.375,3408.625,-0.2717391304,98.80072464,3418,99.07246377,9.825473768e-14,329,5,1154,0,0,229.375,229.375,0,220,71,12.12485504
75,0,220,3558,-9.375,3328.625,-0.2717391304,96.48188406,3338,96.75362319,-1.243449788e-13,325,5,1168,0,0,229.375,229.375,0,220,72,12.28625393
76,0,220,3770,-9.375,3540.625,-0.2717391304,102.6268116,3550,102.8985507,2.997602166e-15,334,5,1198,0,0,229.375,229.375,0,220,73,12.44228148
77,0,220,3954,-9.375,3724.625,-0.2717391304,107.9601449,3734,108.2318841,-5.939693182e-14,339,5,1214,0,0,229.375,229.375,0,220,74,12.58142924
78,0,220,3562,-9.375,3332.625,-0.2717391304,96.59782609,3342,96.86956522,-1.110223025e-15,324,5,1148,0,0,229.375,229.375,0,220,75,12.74362326
79,0,220,3936,-9.375,3706.625,-0.2717391304,107.4384058,3716,107.7101449,1.275646255e-13,328,5,1126,0,0,229.375,229.375,0,220,76,12.91193676
80,0,220,4240,-9.375,4010.625,-0.2717391304,116.25,4020,116.5217391,-1.028066521e-13,354,5,1240,0,0,229.375,229.375,0,220,77,13.03884029
81,0,220,3370,-9.375,3140.625,-0.2717391304,91.0326087,3150,91.30434783,-1.463273946e-13,328,6,1170,0,0,229.375,229.375,0,220,78,13.2095902
82,0,220,3116,-9.375,2886.625,-0.2717391304,83.67028986,2896,83.94202899,6.039613254e-14,321,5,1168,0,0,229.375,229.375,0,220,79,13.40609717
83,0,220,3788,-9.375,3558.625,-0.2717391304,103.1485507,3568,103.4202899,1.088018564e-14,325,4,1188,0,0,229.375,229.375,0,220,80,13.57629609
84,0,220,3344,-9.375,3114.625,-0.2717391304,90.27898551,3124,90.55072464,3.053113318e-14,324,5,1222,0,0,229.375,229.375,0,220,81,13.74466491
85,0,220,3970,-9.375,3740.625,-0.2717391304,108.423913,3750,108.6956522,2.153832668e-14,322,6,1178,0,0,229.375,229.375,0,220,82,13.93831253
86,0,220,4100,-9.375,3870.625,-0.2717391304,112.192029,3880,112.4637681,-5.995204333e-15,309,5,1100,0,0,229.375,229.375,0,220,83,14.1186161
87,0,220,3974,-9.375,3744.625,-0.2717391304,108.5398551,3754,108.8115942,3.685940442e-14,337,5,1174,0,0,229.375,229.375,0,220,84,14.26845264
88,0,220,3634,-9.375,3404.625,-0.2717391304,98.68478261,3414,98.95652174,-7.072120667e-14,326,5,1198,0,0,229.375,229.375,0,220,85,14.43000865
89,0,220,3792,-9.375,3562.625,-0.2717391304,103.2644928,3572,103.5362319,-3.108624469e-15,345,5,1282,0,0,229.375,229.375,0,220,86,14.61173344
90,0,220,3528,-9.375,3298.625,-0.2717391304,95.61231884,3308,95.88405797,1.443289932e-14,317,5,1134,0,0,229.375,229.375,0,220,87,14.78374934
91,0,220,3734,-9.375,3504.625,-0.2717391304,101.5833333,3514,101.8550725,-7.827072324e-14,343,5,1230,0,0,229.375,229.375,0,220,88,14.9223547
92,0,220,3828,-9.375,3598.625,-0.2717391304,104.307971,3608,104.5797101,4.274358645e-14,321,5,1138,0,0,229.375,229.375,0,220,89,15.09468412
93,0,220,3792,-9.375,3562.625,-0.2717391304,103.2644928,3572,103.5362319,-2.386979503e-14,319,5,1178,0,0,229.375,229.375,0,220,90,15.28612542
94,0,220,4664,-9.375,4434.625,-0.2717391304,128.5398551,4444,128.8115942,1.147970607e-13,358,5,1326,0,0,229.375,229.375,0,220,91,15.47008729
95,0,220,3676,-9.375,3446.625,-0.2717391304,99.90217391,3456,100.173913,-1.243449788e-14,333,5,1194,0,0,229.375,229.375,0,220,92,15.62144709
96,0,220,3576,-9.375,3346.625,-0.2717391304,97.00362319,3356,97.27536232,-6.283862319e-14,329,5,1136,0,0,229.375,229.375,0,220,93,15.85712886
97,0,220,3758,-9.375,3528.625,-0.2717391304,102.2789855,3538,102.5507246,-2.389199949e-13,345,6,1168,0,0,229.375,229.375,0,220,94,16.04964614
98,0,220,4458,-9.375,4228.625,-0.2717391304,122.5688406,4238,122.8405797,3.053113318e-14,353,5,1302,0,0,229.375,229.375,0,220,95,16.26570201
99,0,220,3678,-9.375,3448.625,-0.2717391304,99.96014493,3458,100.2318841,-3.15303339e-13,329,5,1164,0,0,229.375,229.375,0,220,96,16.45261288
100,0,220,3794,-9.375,3564.625,-0.2717391304,103.3224638,3574,103.5942029,2.853273173e-14,321,6,1210,0,0,229.375,229.375,0,220,97,16.61491728
101,0,220,3566,-9.375,3336.625,-0.2717391304,96.71376812,3346,96.98550725,6.183942247e-14,309,5,1042,0,0,229.375,229.375,0,220,98,16.77308512
102,0,220,3540,-9.375,3310.625,-0.2717391304,95.96014493,3320,96.23188406,1.743050149e-14,325,5,1162,0,0,229.375,229.375,0,220,99,16.91924548
103,0,220,3492,-9.375,3262.625,-0.2717391304,94.56884058,3272,94.84057971,-1.143529715e-13,363,5,1280,0,0,229.375,229.375,0,220,100,17.11134648
104,0,220,4196,-9.375,3966.625,-0.2717391304,114.9746377,3976,115.2463768,1.627586954e-13,338,5,1180,0,0,229.375,229.375,0,220,101,17.29808402
105,0,220,3458,-9.375,3228.625,-0.2717391304,93.58333333,3238,93.85507246,-2.309263891e-14,312,6,1106,0,0,229.375,229.375,0,220,102,17.47217917
106,0,220,3600,-9.375,3370.625,-0.2717391304,97.69927536,3380,97.97101449,9.214851104e-14,319,5,1204,0,0,229.375,229.375,0,220,103,17.6656692
107,0,220,3800,-9.375,3570.625,-0.2717391304,103.4963768,3580,103.7681159,-5.195843755e-14,319,5,1150,0,0,229.375,229.375,0,220,104,17.83397818
108,0,220,3534,-9.375,3304.625,-0.2717391304,95.78623188,3314,96.05797101,-2.398081733e-14,316,5,1140,0,0,229.375,229.375,0,220,105,18.03566146
109,0,220,3974,-9.375,3744.625,-0.2717391304,108.5398551,3754,108.8115942,8.326672685e-15,341,6,1226,0,0,229.375,229.375,0,220,106,18.19012618
110,0,220,4024,-9.375,3794.625,-0.2717391304,109.9891304,3804,110.2608696,-4.773959006e-15,347,6,1272,0,0,229.375,229.375,0,220,107,18.34716558
111,0,220,3432,-9.375,3202.625,-0.2717391304,92.82971014,3212,93.10144928,-4.662936703e-15,340,5,1194,0,0,229.375,229.375,0,220,108,18.52697921
112,0,220,3586,-9.375,3356.625,-0.2717391304,97.29347826,3366,97.56521739,4.862776848e-14,312,5,1122,0,0,229.375,229.375,0,220,109,18.70209336
113,0,220,3454,-9.375,3224.625,-0.2717391304,93.4673913,3234,93.73913043,-1.414424133e-13,306,6,1116,0,0,229.375,229.375,0,220,110,18.89392471
114,0,220,3448,-9.375,3218.625,-0.2717391304,93.29347826,3228,93.56521739,6.949996134e-14,316,5,1092,0,0,229.375,229.375,0,220,111,19.06929159
115,0,220,3680,-9.375,3450.625,-0.2717391304,100.0181159,3460,100.2898551,2.231548279e-14,323,6,1178,0,0,229.375,229.375,0,220,112,19.25244498
116,0,220,3362,-9.375,3132.625,-0.2717391304,90.80072464,3142,91.07246377,-1.201261313e-13,334,5,1262,0,0,229.375,229.375,0,220,113,19.4447732
117,0,220,3488,-9.375,3258.625,-0.2717391304,94.45289855,3268,94.72463768,-7.460698725e-14,319,6,1180,0,0,229.375,229.375,0,220,114,19.61286902
118,0,220,220,-9.375,-9.375,-0.2717391304,-0.2717391304,1.591615728e-11,4.613378922e-13,5.32293412e-12,4.714700136e-11,0,0,1,0,229.375,229.375,0,220,115,19.78708363
119,0,220,496,-9.375,266.625,-0.2717391304,7.72826087,276,8,-2.220446049e-16,30,7,144,0,0,229.375,229.375,0,220,116,19.98722768
