it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,6875,4125,-3222.5,-5972.5,-0.5,-0.9266873545,-2750,-0.4266873545,10,10,1,30,0,0,10097.5,0,1,0,0,0.0001299381256
1,0,7045,8665,-3052.5,-1432.5,-0.4736229635,-0.222265322,1620,0.2513576416,10,10,1,10,0,0,10097.5,10097.5,0,0,1,0.002046585083
2,0,7995,6995,-2102.5,-3102.5,-0.3262218774,-0.4813809154,-1000,-0.155159038,0.3125,0.3125,1,4.153968254,0,0,10097.5,10097.5,0,0,2,0.003232717514
3,0,7995,15490,-2102.5,5392.5,-0.3262218774,0.8366951125,7495,1.16291699,0.3125,13.6875,7,21.32666667,0,0,10097.5,10097.5,0,0,3,0.004151821136
4,0,9495,7045,-602.5,-3052.5,-0.0934833204,-0.4736229635,-2450,-0.3801396431,0.765625,0.765625,1,4.826190476,0,0,10097.5,10097.5,0,0,4,0.005042314529
5,0,8045,11220,-2052.5,1122.5,-0.3184639255,0.1741660202,3175,0.4926299457,0.3125,9.6875,5,13.72666667,0,0,10097.5,10097.5,0,0,5,0.005927324295
6,0,8245,26060,-1852.5,15962.5,-0.2874321179,2.476726144,17815,2.764158262,1.890625,45.609375,4,60.12,0,0,10097.5,10097.5,0,0,6,0.00679063797
7,0,10097.5,7820,0,-2277.5,0,-0.3533747091,-2277.5,-0.3533747091,0.71171875,0.71171875,1,5.499206349,0,0,10097.5,10097.5,0,0,7,0.008050680161
8,0,9070,20205,-1027.5,10107.5,-0.1594259116,1.568269977,11135,1.727695888,0.390625,28.609375,7,37.16,0,0,10097.5,10097.5,0,0,8,0.009369134903
9,0,10097.5,7705,0,-2392.5,0,-0.3712179984,-2392.5,-0.3712179984,1.578317223,1.578317223,1,4.850079365,0,0,10097.5,10097.5,0,0,9,0.01054549217
10,0,10097.5,24780,0,14682.5,0,2.278122576,14682.5,2.278122576,1.578317223,15.42168278,4,12.72,0,0,10097.5,10097.5,0,0,10,0.01170682907
11,0,10097.5,7860,0,-2237.5,0,-0.3471683476,-2237.5,-0.3471683476,1.71328125,1.71328125,1,6.691746032,0,0,10097.5,10097.5,0,0,11,0.01321077347
12,0,9544.375,18875,-553.125,8777.5,-0.0858223429,1.361908456,9330.625,1.447730799,1.53125,28.46875,7,33.16,0,0,10097.5,10097.5,0,0,12,0.01435279846
13,0,10097.5,7810,0,-2287.5,0,-0.3549262995,-2287.5,-0.3549262995,1.726171875,1.726171875,1,6.148333333,0,0,10097.5,10097.5,0,0,13,0.01585412025
14,0,9775,17075,-322.5,6977.5,-0.05003878976,1.082622188,7300,1.132660978,1.609375,17.390625,7,23.12,0,0,10097.5,10097.5,0,0,14,0.01693630219
15,0,10097.5,7495,0,-2602.5,0,-0.4038013964,-2602.5,-0.4038013964,2.378652597,2.378652597,1,5.695238095,0,0,10097.5,10097.5,0,0,15,0.01802325249
16,0,9245,19195,-852.5,9097.5,-0.1322730799,1.411559348,9950,1.543832428,0.546875,24.453125,7,35.16,0,0,10097.5,10097.5,0,0,16,0.01895308495
17,0,9920,7470,-177.5,-2627.5,-0.02754072925,-0.4076803724,-2450,-0.3801396431,0.765625,0.765625,1,5.40047619,0,0,10097.5,10097.5,0,0,17,0.01985478401
18,0,8920,16765,-1177.5,6667.5,-0.1826997673,1.034522886,7845,1.217222653,0.453125,17.546875,7,29.12,0,0,10097.5,10097.5,0,0,18,0.02075767517
19,0,9920,7420,-177.5,-2677.5,-0.02754072925,-0.4154383243,-2500,-0.387897595,0.78125,0.78125,1,5.334126984,0,0,10097.5,10097.5,0,0,19,0.02169561386
20,0,8920,16935,-1177.5,6837.5,-0.1826997673,1.060899922,8015,1.24359969,0.46875,17.53125,7,29.16,0,0,10097.5,10097.5,0,0,20,0.02260828018
21,0,10040,7590,-57.5,-2507.5,-0.008921644686,-0.3890612878,-2450,-0.3801396431,0.765625,0.765625,1,5.433809524,0,0,10097.5,10097.5,0,0,21,0.02354812622
22,0,8790,18575,-1307.5,8477.5,-0.2028704422,1.315360745,9785,1.518231187,0.375,25.625,7,33.12,0,0,10097.5,10097.5,0,0,22,0.02442312241
23,0,9995,6745,-102.5,-3352.5,-0.0159038014,-0.5201706749,-3250,-0.5042668735,2.78125,2.78125,1,9.796428571,0,0,10097.5,10097.5,0,0,23,0.02530884743
24,0,8745,7495,-1352.5,-2602.5,-0.2098525989,-0.4038013964,-1250,-0.1939487975,0.390625,0.390625,1,5.026190476,0,0,10097.5,10097.5,0,0,24,0.02617692947
25,0,8745,19020,-1352.5,8922.5,-0.2098525989,1.384406517,10275,1.594259116,0.390625,26.609375,7,33.16,0,0,10097.5,10097.5,0,0,25,0.0269753933
26,0,10040,31395,-57.5,21297.5,-0.008921644686,3.304499612,21355,3.313421257,0.765625,44.234375,5,60.72,0,0,10097.5,10097.5,0,0,26,0.02783250809
27,0,10097.5,7770,0,-2327.5,0,-0.361132661,-2327.5,-0.361132661,1.686979167,1.686979167,1,3.656904762,0,0,10097.5,10097.5,0,0,27,0.02923822403
28,0,9012.5,17470,-1085,7372.5,-0.1683475562,1.143910008,8457.5,1.312257564,1.34375,18.65625,7,31.4,0,0,10097.5,10097.5,0,0,28,0.03051972389
29,0,10097.5,7950,0,-2147.5,0,-0.3332040341,-2147.5,-0.3332040341,0.7552083333,0.7552083333,0.5333333333,1.738968254,0,0,10097.5,10097.5,0,0,29,0.03142595291
30,0,8600,16585,-1497.5,6487.5,-0.2323506594,1.006594259,7985,1.238944919,0.203125,14.796875,7,23.44,0,0,10097.5,10097.5,0,0,30,0.03237223625
31,0,9980,7880,-117.5,-2217.5,-0.01823118697,-0.3440651668,-2100,-0.3258339798,0.65625,0.65625,0.5333333333,2.456904762,0,0,10097.5,10097.5,0,0,31,0.0332877636
32,0,8980,19105,-1117.5,9007.5,-0.173390225,1.397595035,10125,1.57098526,0.34375,25.65625,7,33.4,0,0,10097.5,10097.5,0,0,32,0.0341796875
33,0,10097.5,8025,0,-2072.5,0,-0.3215671063,-2072.5,-0.3215671063,0.64765625,0.64765625,0.5333333333,1.596111111,0,0,10097.5,10097.5,0,0,33,0.0350663662
34,0,8675,18710,-1422.5,8612.5,-0.2207137316,1.336307215,10035,1.557020946,0.203125,23.796875,7,32.44,0,0,10097.5,10097.5,0,0,34,0.03598308563
35,0,9980,28870,-117.5,18772.5,-0.01823118697,2.912723041,18890,2.930954228,0.65625,45.34375,4,53.72,0,0,10097.5,10097.5,0,0,35,0.03688454628
36,0,10097.5,10525,0,427.5,0,0.06633048875,427.5,0.06633048875,4.93515625,4.93515625,0.56,0.8866666667,0,0,10097.5,10097.5,0,0,36,0.03813028336
37,0,10097.5,26215,0,16117.5,0,2.500775795,16117.5,2.500775795,0.5640625,20.4359375,8,33.48,0,0,10097.5,10097.5,0,0,37,0.03927612305
38,0,10097.5,8875,0,-1222.5,0,-0.189681924,-1222.5,-0.189681924,0.35078125,0.35078125,0.2,0.3666666667,0,0,10097.5,10097.5,0,0,38,0.04010534286
39,0,9275,25890,-822.5,15792.5,-0.1276183088,2.450349108,16615,2.577967417,0.09375,20.90625,8,35.52,0,0,10097.5,10097.5,0,0,39,0.04097056389
40,0,10097.5,8925,0,-1172.5,0,-0.1819239721,-1172.5,-0.1819239721,0.33515625,0.33515625,0.16,0.3266666667,0,0,10097.5,10097.5,0,0,40,0.04183316231
41,0,9275,25540,-822.5,15442.5,-0.1276183088,2.396043445,16265,2.523661753,0.078125,21.921875,7,33.48,0,0,10097.5,10097.5,0,0,41,0.04273843765
42,0,10097.5,8950,0,-1147.5,0,-0.1780449961,-1147.5,-0.1780449961,0.32734375,0.32734375,0.2,0.4957936508,0,0,10097.5,10097.5,0,0,42,0.04360890388
43,0,9350,26065,-747.5,15967.5,-0.1159813809,2.477501939,16715,2.59348332,0.09375,22.90625,7,34.52,0,0,10097.5,10097.5,0,0,43,0.04456162453
44,0,10097.5,9045,0,-1052.5,0,-0.1633048875,-1052.5,-0.1633048875,0.29765625,0.29765625,0.16,0.440952381,0,0,10097.5,10097.5,0,0,44,0.04548120499
45,0,9395,23520,-702.5,13422.5,-0.1089992242,2.082622188,14125,2.191621412,0.078125,12.921875,7,19.48,0,0,10097.5,10097.5,0,0,45,0.04637479782
