it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,145.8,0,-19.8,-165.6,-0.25,-2.090909091,-145.8,-1.840909091,145.8,145.8,1,2187,0,0,165.6,0,1,0,0,0.0005483627319
1,0,145.8,15,-19.8,-150.6,-0.25,-1.901515152,-130.8,-1.651515152,145.8,151.7139432,1,1966,0,0,165.6,165.6,0,0,1,0.09251594543
2,0,153.5683173,29,-12.0316827,-136.6,-0.1519151857,-1.724747475,-124.5683173,-1.572832289,138.5683173,144.6878407,1,1763,0,0,165.6,165.6,0,0,2,37.18974137
3,0,161.9835438,39,-3.616456162,-126.6,-0.04566232527,-1.598484848,-122.9835438,-1.552822523,132.9835438,136.2718768,1,1618,0,0,165.6,165.6,0,0,3,65.27098227
4,0,165.6,62,5.684341886e-14,-103.6,7.177199351e-16,-1.308080808,-103.6,-1.308080808,129.8678904,140.4234022,1,1309,0,0,165.6,165.6,0,0,4,84.5863266
5,0,165.6,76,0,-89.6,0,-1.131313131,-89.6,-1.131313131,130.6348501,135.9330148,1,1133,0,0,165.6,165.6,0,0,5,96.84281826
6,0,165.6,78,-2.842170943e-14,-87.6,-3.588599676e-16,-1.106060606,-87.6,-1.106060606,129.228376,129.228376,1,1109,0,0,165.6,165.6,0,0,6,104.5006642
7,0,165.6,79,-5.684341886e-14,-86.6,-7.177199351e-16,-1.093434343,-86.6,-1.093434343,128.7638568,128.7638568,1,1094,0,0,165.6,165.6,0,0,7,108.7960532
8,0,165.6,77,0,-88.6,0,-1.118686869,-88.6,-1.118686869,128.5539516,132.4860327,1,1109,0,0,165.6,165.6,0,0,8,113.2879512
9,0,165.6,78,0,-87.6,0,-1.106060606,-87.6,-1.106060606,127.462862,127.462862,1,1094,0,0,165.6,165.6,0,0,9,120.16118
