it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,-106,-2,-26,78,-0.25,0.75,104,1,175,175,0,0,1,1,-80,0,1,-2,0,0.0003819465637
1,0,-80,-20,8.526512829e-14,60,8.198570028e-16,0.5769230769,60,0.5769230769,130,141.2222222,1,12.5,0,0,-80,-80,0,-2,1,0.7567827702
2,0,-80,-21,2.842170943e-14,59,2.732856676e-16,0.5673076923,59,0.5673076923,106.9825708,106.9825708,0.125,0.125,0,0,-80,-80,0,-2,2,1.269732714
3,0,-80,-29,2.842170943e-14,51,2.732856676e-16,0.4903846154,51,0.4903846154,106.9224972,121.2300009,1,13.25,0,0,-80,-80,0,-2,3,1.362617493
4,0,-80,-34,1.421085472e-14,46,1.366428338e-16,0.4423076923,46,0.4423076923,88.2850696,88.2850696,0,0,1,1,-80,-80,0,-34,0,1.734568596
5,0,-80,-46,0,34,0,0.3269230769,34,0.3269230769,82.90183048,97.07960826,1,19.5,0,0,-80,-80,0,-34,1,1.944537401
6,0,-80,-41,0,39,0,0.375,39,0.375,77.40149856,77.40149856,0,0,1,1,-80,-80,0,-41,0,2.089237452
7,0,-80,-44,0,36,0,0.3461538462,36,0.3461538462,68.33653405,68.33653405,0,0,1,1,-80,-80,0,-44,0,2.253042936
8,0,-80,-57,1.421085472e-14,23,1.366428338e-16,0.2211538462,23,0.2211538462,63.77511897,76.8036904,1,10.625,0,0,-80,-80,0,-44,1,2.321721554
9,0,-80,-48,0,32,0,0.3076923077,32,0.3076923077,65.48076196,65.48076196,0.125,0.125,0,0,-80,-80,0,-44,2,2.392335653
10,0,-80,-59,8.526512829e-14,21,8.198570028e-16,0.2019230769,21,0.2019230769,61.07828546,74.5395801,1,8.625,0,0,-80,-80,0,-44,3,2.535594702
11,0,-80,-52,0,28,0,0.2692307692,28,0.2692307692,59.71171337,59.71171337,0,0,1,1,-80,-80,0,-52,0,2.70838213
12,0,-80,-60,0,20,0,0.1923076923,20,0.1923076923,53.25450356,57.12253875,1,4.5,0,0,-80,-80,0,-52,1,2.857395649
13,0,-80,-57,-1.421085472e-14,23,-1.366428338e-16,0.2211538462,23,0.2211538462,48.50373734,48.50373734,0,0,1,1,-80,-80,0,-57,0,3.39164114
14,0,-80,-56,0,24,0,0.2307692308,24,0.2307692308,45.69506341,45.69506341,0,0,1,0,-80,-80,0,-57,1,3.479120016
15,0,-80,-72,1.421085472e-14,8,1.366428338e-16,0.07692307692,8,0.07692307692,45.69506341,54.21680254,1,10,0,0,-80,-80,0,-57,2,3.494882822
16,0,-80,-59,-1.421085472e-14,21,-1.366428338e-16,0.2019230769,21,0.2019230769,46.2846392,46.2846392,0.125,0.125,0,0,-80,-80,0,-57,3,3.576111555
17,0,-80,-57,1.421085472e-14,23,1.366428338e-16,0.2211538462,23,0.2211538462,44.16183294,44.16183294,0,0,1,0,-80,-80,0,-57,4,3.776422501
18,0,-80,-59,0,21,0,0.2019230769,21,0.2019230769,42.79633867,42.79633867,0,0,1,1,-80,-80,0,-59,0,3.870978832
19,0,-80,-61,0,19,0,0.1826923077,19,0.1826923077,36.52380952,36.52380952,0,0,1,1,-80,-80,0,-61,0,3.997375727
20,0,-80,-75,0,5,0,0.04807692308,5,0.04807692308,35,41.05263158,1,18.25,0,0,-80,-80,0,-61,1,4.046047688
21,0,-80,-66,0,14,0,0.1346153846,14,0.1346153846,35.90753471,35.90753471,0,0,1,1,-80,-80,0,-66,0,4.184310675
22,0,-80,-79,-1.421085472e-14,1,-1.366428338e-16,0.009615384615,1,0.009615384615,33.38025054,33.38025054,0.875,0.875,0,0,-80,-80,0,-66,1,4.297672749
23,0,-80,-68,1.421085472e-14,12,1.366428338e-16,0.1153846154,12,0.1153846154,31.52003297,32.92003297,1,5,0,0,-80,-80,0,-66,2,4.365672112
24,0,-80,-76,0,4,0,0.03846153846,4,0.03846153846,30.83874842,30.83874842,0.5,0.5,0,0,-80,-80,0,-66,3,4.387626886
25,0,-80,-69,0,11,0,0.1057692308,11,0.1057692308,29.30789196,36.76336646,1,5.25,0,0,-80,-80,0,-66,4,4.504931211
26,0,-80,-65,0,15,0,0.1442307692,15,0.1442307692,33.59964976,33.59964976,0,0,1,0,-80,-80,0,-66,5,4.707789183
27,0,-80,-368,0,-288,0,-2.769230769,-288,-2.769230769,31.92917749,577.7825108,6,789,0,0,-80,-80,0,-66,6,4.851619482
28,0,-80,-77,0,3,0,0.02884615385,3,0.02884615385,36,36,1,6.5,0,0,-80,-80,0,-66,7,5.06830883
29,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,26.76653079,26.76653079,0.5,0.875,0,0,-80,-80,0,-66,8,5.468044996
30,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,24.0785124,24.0785124,0.375,0.625,0,0,-80,-80,0,-66,9,5.653283358
31,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,22.71428571,27.36363636,1,7.375,0,0,-80,-80,0,-66,10,5.719220638
32,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,22.56363636,22.56363636,0.375,0.625,0,0,-80,-80,0,-66,11,5.764063597
33,0,-80,-69,-1.421085472e-14,11,-1.366428338e-16,0.1057692308,11,0.1057692308,22.16363636,30.73846154,1,3.25,0,0,-80,-80,0,-66,12,5.828463793
34,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,22.22077922,22.22077922,0.375,0.625,0,0,-80,-80,0,-66,13,5.854660749
