it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,133.1396011,103,-96.21509972,-126.3547009,-0.25,-0.3283130746,-30.13960114,-0.07831307463,15.97150997,15.97150997,1,26,0,0,229.3547009,0,1,0,0,0.0001926422119
1,0,229.3547009,174,0,-55.35470085,0,-0.1438305968,-55.35470085,-0.1438305968,5.886973587,5.886973587,1,13,0,0,229.3547009,229.3547009,0,0,1,0.007905244827
2,0,229.3547009,186,0,-43.35470085,0,-0.1126504597,-43.35470085,-0.1126504597,3.541872501,3.541872501,1,4,0,0,229.3547009,229.3547009,0,0,2,0.0119664669
3,0,229.3547009,227,0,-2.354700855,0,-0.006118324623,-2.354700855,-0.006118324623,0.07135457135,0.07135457135,0,0,1,1,229.3547009,229.3547009,0,227,0,0.01530909538
4,0,227,1849,-2.354700855,1619.645299,-0.006118324623,4.208396873,1622,4.214515198,0,25,1,2,0,0,229.3547009,229.3547009,0,227,1,0.01822018623
5,0,229.3547009,9054,0,8824.645299,0,22.92947086,8824.645299,22.92947086,0.03514478888,175.0351448,0,0,1,0,229.3547009,229.3547009,0,227,2,0.02090835571
6,0,229.3547009,224,0,-5.354700855,0,-0.0139133589,-5.354700855,-0.0139133589,2.100274725,2.100274725,1,1,0,0,229.3547009,229.3547009,0,227,3,0.02375626564
7,0,226,226,-3.354700855,-3.354700855,-0.008716669381,-0.008716669381,0,0,0,0,0,0,1,1,229.3547009,229.3547009,0,226,0,0.02650713921
8,0,226,1710,-3.354700855,1480.645299,-0.008716669381,3.847226952,1484,3.855943621,0,23,0,0,1,0,229.3547009,229.3547009,0,226,1,0.02883982658
9,0,229.3547009,10449,0,10219.6453,0,26.55416179,10219.6453,26.55416179,0.100140324,197,0,0,1,0,229.3547009,229.3547009,0,226,2,0.03132462502
10,0,229.3547009,229,0,-0.3547008547,0,-0.0009216351065,-0.3547008547,-0.0009216351065,0.04729344729,0.04729344729,0,0,1,0,229.3547009,229.3547009,0,226,3,0.03393292427
